네이버_수집일시,네이버_단지명,네이버_단지코드,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-16 19:11:03,인향 3동,9298,인천시,서구,가정동,67/52,1억,10001.0,5/6층,남향,"67/52m², 5/6층, 남향",한국공인중개사협회 제공,,13,2025-07-02 22:19:23,인향,인천광역시 서구 가정동 566,67.55/52.68,13250.0,14000.0,15000.0,한국부동산공인,032-577-8088,3249.0,24.52,인향,67
2025-07-16 19:11:03,인향 3동,9298,인천시,서구,가정동,67/52,1억,10001.0,5/6층,남향,"67/52m², 5/6층, 남향",알터 제공,25.06.30,7,2025-07-02 22:19:23,인향,인천광역시 서구 가정동 566,67.55/52.68,13250.0,14000.0,15000.0,한국부동산공인,032-577-8088,3249.0,24.52,인향,67
2025-07-16 19:11:03,인향 3동,9298,인천시,서구,가정동,67/52,1억,10001.0,,남향,"67/52m², 고/6층, 남향",매경부동산 제공,25.06.28,11,2025-07-02 22:19:23,인향,인천광역시 서구 가정동 566,67.55/52.68,13250.0,14000.0,15000.0,한국부동산공인,032-577-8088,3249.0,24.52,인향,67
2025-07-16 21:15:05,대명 101동,10287,인천시,서구,석남동,80/59,"1억 7,000",17000.0,4/18층,남향,"80/59m², 4/18층, 남향",부동산뱅크 제공,25.07.05,2,2025-07-02 22:54:14,대명,인천광역시 서구 석남동 209,80.31/59.76,20000.0,21000.0,21500.0,동남공인,032-578-2100,3000.0,15.0,대명,80
2025-07-16 20:54:06,인천검단힐스테이트2차 202동,100099,인천시,서구,마전동,151A/123,"4억 1,500",41500.0,3/15층,남동향,"151A/123m², 3/15층, 남동향",부동산써브 제공,25.06.25,105,2025-07-02 22:48:22,인천검단힐스테이트2차,인천광역시 서구 마전동 997-1,151.09A/123.15,44500.0,47500.0,49500.0,정보없음,정보없음,3000.0,6.74,인천검단힐스테이트2차,151A
2025-07-16 21:15:05,대명 101동,10287,인천시,서구,석남동,80/59,"1억 7,000",17000.0,4/18층,남향,"80/59m², 4/18층, 남향",한국공인중개사협회 제공,,19,2025-07-02 22:54:14,대명,인천광역시 서구 석남동 209,80.31/59.76,20000.0,21000.0,21500.0,동남공인,032-578-2100,3000.0,15.0,대명,80
2025-07-16 21:15:37,덕산 A동,8990,인천시,서구,석남동,71/59,"1억 2,500",12500.0,6/6층,동향,"71/59m², 6/6층, 동향",한국공인중개사협회 제공,,5,2025-07-02 22:54:40,덕산,인천광역시 서구 석남동 471-2,71.06/59.97,15500.0,16500.0,17500.0,영동공인,032-572-0007,3000.0,19.35,덕산,71
2025-07-16 20:27:28,검단신안인스빌어반퍼스트 312동,128276,인천시,서구,당하동,109/84,"4억 9,000",49000.0,,남향,"109/84m², 저/25층, 남향",매경부동산 제공,25.07.14,334,2025-07-02 22:38:15,검단신안인스빌어반퍼스트,인천광역시 서구 당하동 1314,109.20/84.73,52000.0,54500.0,56500.0,보름달공인,032-710-7718,3000.0,5.77,검단신안인스빌어반퍼스트,109
2025-07-16 20:27:28,검단신안인스빌어반퍼스트 312동,128276,인천시,서구,당하동,109/84,"4억 9,000",49000.0,,남향,"109/84m², 저/25층, 남향",알터 제공,25.07.15,328,2025-07-02 22:38:15,검단신안인스빌어반퍼스트,인천광역시 서구 당하동 1314,109.20/84.73,52000.0,54500.0,56500.0,보름달공인,032-710-7718,3000.0,5.77,검단신안인스빌어반퍼스트,109
2025-07-16 21:02:47,인천검단힐스테이트2차 202동,100099,인천시,서구,마전동,151A/123,"4억 1,500",41500.0,3/15층,남동향,"151A/123m², 3/15층, 남동향",부동산써브 제공,25.06.25,105,2025-07-02 22:48:22,인천검단힐스테이트2차,인천광역시 서구 마전동 997-1,151.09A/123.15,44500.0,47500.0,49500.0,정보없음,정보없음,3000.0,6.74,인천검단힐스테이트2차,151A
2025-07-16 20:49:06,검단2차아이파크 204동,27369,인천시,서구,마전동,172B/145,"4억 9,000",49000.0,1/15층,남향,"172B/145m², 1/15층, 남향",부동산뱅크 제공,25.06.27,37,2025-07-02 22:42:19,검단2차아이파크,인천광역시 서구 마전동 999-1,172.37B/145.12,52000.0,54000.0,56000.0,정보없음,정보없음,3000.0,5.77,검단2차아이파크,172B
2025-07-16 20:27:28,검단신안인스빌어반퍼스트 312동,128276,인천시,서구,당하동,109/84,"4억 9,000",49000.0,,남동향,"109/84m², 저/25층, 남동향",매경부동산 제공,25.07.15,321,2025-07-02 22:38:15,검단신안인스빌어반퍼스트,인천광역시 서구 당하동 1314,109.20/84.73,52000.0,54500.0,56500.0,보름달공인,032-710-7718,3000.0,5.77,검단신안인스빌어반퍼스트,109
2025-07-16 19:02:52,루원제일풍경채 405동,111045,인천시,서구,가정동,110B/84,"5억 5,000",55000.0,,남향,"110B/84m², 고/25층, 남향",한국공인중개사협회 제공,,273,2025-07-02 22:18:32,루원제일풍경채,인천광역시 서구 가정동 603-1,110.84B/84.43,58000.0,59000.0,60000.0,루원시티보람공인,032-561-0004,3000.0,5.17,루원제일풍경채,110B
2025-07-16 20:27:27,검단신안인스빌어반퍼스트 312동,128276,인천시,서구,당하동,109/84,"4억 9,000",49000.0,,남동향,"109/84m², 저/25층, 남동향",알터 제공,25.07.16,260,2025-07-02 22:38:15,검단신안인스빌어반퍼스트,인천광역시 서구 당하동 1314,109.20/84.73,52000.0,54500.0,56500.0,보름달공인,032-710-7718,3000.0,5.77,검단신안인스빌어반퍼스트,109
2025-07-16 20:27:27,검단신안인스빌어반퍼스트 312동,128276,인천시,서구,당하동,109/84,"4억 9,000",49000.0,,남동향,"109/84m², 저/25층, 남동향",아실 제공,25.07.16,258,2025-07-02 22:38:15,검단신안인스빌어반퍼스트,인천광역시 서구 당하동 1314,109.20/84.73,52000.0,54500.0,56500.0,보름달공인,032-710-7718,3000.0,5.77,검단신안인스빌어반퍼스트,109
2025-07-16 20:49:06,검단2차아이파크 204동,27369,인천시,서구,마전동,172B/145,"4억 9,000",49000.0,1/15층,남향,"172B/145m², 1/15층, 남향",부동산써브 제공,25.06.27,36,2025-07-02 22:42:19,검단2차아이파크,인천광역시 서구 마전동 999-1,172.37B/145.12,52000.0,54000.0,56000.0,정보없음,정보없음,3000.0,5.77,검단2차아이파크,172B
2025-07-16 20:49:06,검단2차아이파크 204동,27369,인천시,서구,마전동,172B/145,"4억 9,000",49000.0,1/15층,남향,"172B/145m², 1/15층, 남향",매경부동산 제공,25.07.03,23,2025-07-02 22:42:19,검단2차아이파크,인천광역시 서구 마전동 999-1,172.37B/145.12,52000.0,54000.0,56000.0,정보없음,정보없음,3000.0,5.77,검단2차아이파크,172B
2025-07-16 20:27:28,검단신안인스빌어반퍼스트 312동,128276,인천시,서구,당하동,109/84,"4억 9,000",49000.0,,남향,"109/84m², 저/25층, 남향",매경부동산 제공,25.07.14,333,2025-07-02 22:38:15,검단신안인스빌어반퍼스트,인천광역시 서구 당하동 1314,109.20/84.73,52000.0,54500.0,56500.0,보름달공인,032-710-7718,3000.0,5.77,검단신안인스빌어반퍼스트,109
2025-07-16 20:27:27,검단신안인스빌어반퍼스트 312동,128276,인천시,서구,당하동,109/84,"4억 9,000",49000.0,,남향,"109/84m², 저/25층, 남향",매경부동산 제공,25.07.16,238,2025-07-02 22:38:15,검단신안인스빌어반퍼스트,인천광역시 서구 당하동 1314,109.20/84.73,52000.0,54500.0,56500.0,보름달공인,032-710-7718,3000.0,5.77,검단신안인스빌어반퍼스트,109
2025-07-16 20:48:26,검단1차피오레 106동,18919,인천시,서구,마전동,113/84,3억,30003.0,1/15층,남서향,"113/84m², 1/15층, 남서향",부동산렛츠 제공,25.06.24,78,2025-07-02 22:42:01,검단1차피오레,인천광역시 서구 마전동 1029-2,113.29/84.97,33000.0,35750.0,37750.0,대주피오레공인,032-562-4300,2997.0,9.08,검단1차피오레,113
2025-07-16 20:48:26,검단1차피오레 106동,18919,인천시,서구,마전동,113/84,3억,30003.0,1/15층,남서향,"113/84m², 1/15층, 남서향",부동산써브 제공,25.07.10,29,2025-07-02 22:42:01,검단1차피오레,인천광역시 서구 마전동 1029-2,113.29/84.97,33000.0,35750.0,37750.0,대주피오레공인,032-562-4300,2997.0,9.08,검단1차피오레,113
2025-07-16 20:48:26,검단1차피오레 106동,18919,인천시,서구,마전동,113/84,3억,30003.0,1/15층,남서향,"113/84m², 1/15층, 남서향",부동산써브 제공,25.06.24,107,2025-07-02 22:42:01,검단1차피오레,인천광역시 서구 마전동 1029-2,113.29/84.97,33000.0,35750.0,37750.0,대주피오레공인,032-562-4300,2997.0,9.08,검단1차피오레,113
2025-07-16 19:11:03,인향 3동,9298,인천시,서구,가정동,67/52,1억 500,10500.0,6/6층,남향,"67/52m², 6/6층, 남향",알터 제공,25.07.01,9,2025-07-02 22:19:23,인향,인천광역시 서구 가정동 566,67.55/52.68,13250.0,14000.0,15000.0,한국부동산공인,032-577-8088,2750.0,20.75,인향,67
2025-07-16 21:03:49,하나 101동,9233,인천시,서구,마전동,77A/59,"1억 6,500",16500.0,,남동향,"77A/59m², 저/13층, 남동향",부동산렛츠 제공,25.07.16,14,2025-07-02 22:49:01,하나,인천광역시 서구 마전동 892,77.83A/59.94,19250.0,19750.0,20250.0,정보없음,정보없음,2750.0,14.29,하나,77A
2025-07-16 21:06:59,동부 106동,8166,인천시,서구,불로동,162/134,3억,30003.0,8/18층,남동향,"162/134m², 8/18층, 남동향",부동산뱅크 제공,25.06.19,47,2025-07-02 22:50:01,동부,인천광역시 서구 불로동 179,162.58/134.91,32750.0,34750.0,37250.0,월드부동산마을공인,032-564-6800,2747.0,8.39,동부,162
2025-07-16 21:06:59,동부 106동,8166,인천시,서구,불로동,162/134,3억,30003.0,11/18층,남동향,"162/134m², 11/18층, 남동향",부동산뱅크 제공,25.06.30,29,2025-07-02 22:50:01,동부,인천광역시 서구 불로동 179,162.58/134.91,32750.0,34750.0,37250.0,월드부동산마을공인,032-564-6800,2747.0,8.39,동부,162
2025-07-16 21:06:59,동부 106동,8166,인천시,서구,불로동,162/134,3억,30003.0,8/18층,남동향,"162/134m², 8/18층, 남동향",부동산뱅크 제공,25.07.03,26,2025-07-02 22:50:01,동부,인천광역시 서구 불로동 179,162.58/134.91,32750.0,34750.0,37250.0,월드부동산마을공인,032-564-6800,2747.0,8.39,동부,162
2025-07-16 21:06:59,동부 105동,8166,인천시,서구,불로동,162/134,3억,30003.0,1/18층,남동향,"162/134m², 1/18층, 남동향",부동산뱅크 제공,25.07.03,24,2025-07-02 22:50:01,동부,인천광역시 서구 불로동 179,162.58/134.91,32750.0,34750.0,37250.0,월드부동산마을공인,032-564-6800,2747.0,8.39,동부,162
2025-07-16 21:06:59,동부 106동,8166,인천시,서구,불로동,162/134,3억,30003.0,8/18층,남동향,"162/134m², 8/18층, 남동향",부동산뱅크 제공,25.07.03,17,2025-07-02 22:50:01,동부,인천광역시 서구 불로동 179,162.58/134.91,32750.0,34750.0,37250.0,월드부동산마을공인,032-564-6800,2747.0,8.39,동부,162
2025-07-16 20:02:20,검단신도시디에트르더펠리체 607동,125374,인천시,서구,당하동,133B/108,"6억 5,000",65000.0,,남향,"133B/108m², 고/20층, 남향",아실 제공,25.07.15,278,2025-07-02 22:36:59,검단신도시디에트르더펠리체,인천광역시 서구 당하동 1318-6,133.12B/108.93,67500.0,71500.0,74000.0,검단대방탑공인,032-562-9090,2500.0,3.7,검단신도시디에트르더펠리체,133B
2025-07-16 20:02:20,검단신도시디에트르더펠리체 607동,125374,인천시,서구,당하동,133B/108,"6억 5,000",65000.0,,남향,"133B/108m², 고/20층, 남향",부동산렛츠 제공,25.07.15,272,2025-07-02 22:36:59,검단신도시디에트르더펠리체,인천광역시 서구 당하동 1318-6,133.12B/108.93,67500.0,71500.0,74000.0,검단대방탑공인,032-562-9090,2500.0,3.7,검단신도시디에트르더펠리체,133B
2025-07-16 20:02:20,검단신도시디에트르더펠리체 607동,125374,인천시,서구,당하동,133B/108,"6억 5,000",65000.0,,남향,"133B/108m², 고/20층, 남향",알터 제공,25.07.16,277,2025-07-02 22:36:59,검단신도시디에트르더펠리체,인천광역시 서구 당하동 1318-6,133.12B/108.93,67500.0,71500.0,74000.0,검단대방탑공인,032-562-9090,2500.0,3.7,검단신도시디에트르더펠리체,133B
2025-07-16 20:08:23,검단신도시모아미래도엘리트파크 802동,127726,인천시,서구,당하동,110B/84,"5억 2,000",52000.0,,남동향,"110B/84m², 저/13층, 남동향",매경부동산 제공,25.07.10,266,2025-07-02 22:37:11,검단신도시모아미래도엘리트파크,인천광역시 서구 당하동 1318-8,110.25B/84.93,54500.0,57250.0,58750.0,검단하랑공인,032-565-7710,2500.0,4.59,검단신도시모아미래도엘리트파크,110B
2025-07-16 20:08:23,검단신도시모아미래도엘리트파크 802동,127726,인천시,서구,당하동,110B/84,"5억 2,000",52000.0,,남향,"110B/84m², 저/13층, 남향",매경부동산 제공,25.07.08,297,2025-07-02 22:37:11,검단신도시모아미래도엘리트파크,인천광역시 서구 당하동 1318-8,110.25B/84.93,54500.0,57250.0,58750.0,검단하랑공인,032-565-7710,2500.0,4.59,검단신도시모아미래도엘리트파크,110B
2025-07-16 20:08:23,검단신도시모아미래도엘리트파크 802동,127726,인천시,서구,당하동,110B/84,"5억 2,000",52000.0,,남향,"110B/84m², 저/13층, 남향",매경부동산 제공,25.07.03,369,2025-07-02 22:37:11,검단신도시모아미래도엘리트파크,인천광역시 서구 당하동 1318-8,110.25B/84.93,54500.0,57250.0,58750.0,검단하랑공인,032-565-7710,2500.0,4.59,검단신도시모아미래도엘리트파크,110B
2025-07-16 20:02:20,검단신도시디에트르더펠리체 607동,125374,인천시,서구,당하동,133B/108,"6억 5,000",65000.0,,남향,"133B/108m², 고/20층, 남향",부동산뱅크 제공,25.07.15,273,2025-07-02 22:36:59,검단신도시디에트르더펠리체,인천광역시 서구 당하동 1318-6,133.12B/108.93,67500.0,71500.0,74000.0,검단대방탑공인,032-562-9090,2500.0,3.7,검단신도시디에트르더펠리체,133B
2025-07-16 21:04:09,한일 2동,2516,인천시,서구,마전동,102/83,"1억 8,000",18000.0,4/6층,남서향,"102/83m², 4/6층, 남서향",한국공인중개사협회 제공,,14,2025-07-02 22:49:14,한일,인천광역시 서구 마전동 917-1,102.58/83.38,20500.0,21500.0,22500.0,유림공인,032-562-4747,2500.0,12.2,한일,102
2025-07-16 21:04:09,한일 2동,2516,인천시,서구,마전동,102/83,"1억 8,000",18000.0,4/6층,남서향,"102/83m², 4/6층, 남서향",한국공인중개사협회 제공,,11,2025-07-02 22:49:14,한일,인천광역시 서구 마전동 917-1,102.58/83.38,20500.0,21500.0,22500.0,유림공인,032-562-4747,2500.0,12.2,한일,102
2025-07-16 21:04:09,한일 2동,2516,인천시,서구,마전동,102/83,"1억 8,000",18000.0,4/6층,남향,"102/83m², 4/6층, 남향",한국공인중개사협회 제공,,16,2025-07-02 22:49:14,한일,인천광역시 서구 마전동 917-1,102.58/83.38,20500.0,21500.0,22500.0,유림공인,032-562-4747,2500.0,12.2,한일,102
2025-07-16 21:04:09,한일 2동,2516,인천시,서구,마전동,102/83,"1억 8,000",18000.0,4/6층,남향,"102/83m², 4/6층, 남향",매경부동산 제공,25.07.04,6,2025-07-02 22:49:14,한일,인천광역시 서구 마전동 917-1,102.58/83.38,20500.0,21500.0,22500.0,유림공인,032-562-4747,2500.0,12.2,한일,102
2025-07-16 21:02:47,인천검단힐스테이트2차 209동,100099,인천시,서구,마전동,151A/123,"4억 2,000",42000.0,1/15층,남향,"151A/123m², 1/15층, 남향",매경부동산 제공,25.06.16,104,2025-07-02 22:48:22,인천검단힐스테이트2차,인천광역시 서구 마전동 997-1,151.09A/123.15,44500.0,47500.0,49500.0,정보없음,정보없음,2500.0,5.62,인천검단힐스테이트2차,151A
2025-07-16 21:04:09,한일 2동,2516,인천시,서구,마전동,102/83,"1억 8,000",18000.0,4/6층,남서향,"102/83m², 4/6층, 남서향",부동산써브 제공,25.07.03,7,2025-07-02 22:49:14,한일,인천광역시 서구 마전동 917-1,102.58/83.38,20500.0,21500.0,22500.0,유림공인,032-562-4747,2500.0,12.2,한일,102
2025-07-16 21:04:09,한일 2동,2516,인천시,서구,마전동,102/83,"1억 8,000",18000.0,4/6층,남서향,"102/83m², 4/6층, 남서향",매경부동산 제공,25.07.07,5,2025-07-02 22:49:14,한일,인천광역시 서구 마전동 917-1,102.58/83.38,20500.0,21500.0,22500.0,유림공인,032-562-4747,2500.0,12.2,한일,102
2025-07-16 20:54:06,인천검단힐스테이트2차 209동,100099,인천시,서구,마전동,151A/123,"4억 2,000",42000.0,1/15층,남향,"151A/123m², 1/15층, 남향",매경부동산 제공,25.06.16,104,2025-07-02 22:48:22,인천검단힐스테이트2차,인천광역시 서구 마전동 997-1,151.09A/123.15,44500.0,47500.0,49500.0,정보없음,정보없음,2500.0,5.62,인천검단힐스테이트2차,151A
2025-07-16 20:02:20,검단신도시디에트르더펠리체 607동,125374,인천시,서구,당하동,133B/108,"6억 5,000",65000.0,,남동향,"133B/108m², 고/20층, 남동향",매경부동산 제공,25.07.16,208,2025-07-02 22:36:59,검단신도시디에트르더펠리체,인천광역시 서구 당하동 1318-6,133.12B/108.93,67500.0,71500.0,74000.0,검단대방탑공인,032-562-9090,2500.0,3.7,검단신도시디에트르더펠리체,133B
2025-07-16 20:02:20,검단신도시디에트르더펠리체 607동,125374,인천시,서구,당하동,133B/108,"6억 5,000",65000.0,,남향,"133B/108m², 고/20층, 남향",부동산렛츠 제공,25.07.16,232,2025-07-02 22:36:59,검단신도시디에트르더펠리체,인천광역시 서구 당하동 1318-6,133.12B/108.93,67500.0,71500.0,74000.0,검단대방탑공인,032-562-9090,2500.0,3.7,검단신도시디에트르더펠리체,133B
2025-07-16 20:02:20,검단신도시디에트르더펠리체 607동,125374,인천시,서구,당하동,133B/108,"6억 5,000",65000.0,,남향,"133B/108m², 고/20층, 남향",매경부동산 제공,25.07.16,224,2025-07-02 22:36:59,검단신도시디에트르더펠리체,인천광역시 서구 당하동 1318-6,133.12B/108.93,67500.0,71500.0,74000.0,검단대방탑공인,032-562-9090,2500.0,3.7,검단신도시디에트르더펠리체,133B
2025-07-16 20:02:20,검단신도시디에트르더펠리체 607동,125374,인천시,서구,당하동,133B/108,"6억 5,000",65000.0,,남향,"133B/108m², 고/20층, 남향",부동산렛츠 제공,25.07.15,270,2025-07-02 22:36:59,검단신도시디에트르더펠리체,인천광역시 서구 당하동 1318-6,133.12B/108.93,67500.0,71500.0,74000.0,검단대방탑공인,032-562-9090,2500.0,3.7,검단신도시디에트르더펠리체,133B
2025-07-16 20:02:20,검단신도시디에트르더펠리체 607동,125374,인천시,서구,당하동,133B/108,"6억 5,000",65000.0,,남향,"133B/108m², 고/20층, 남향",매경부동산 제공,25.07.16,236,2025-07-02 22:36:59,검단신도시디에트르더펠리체,인천광역시 서구 당하동 1318-6,133.12B/108.93,67500.0,71500.0,74000.0,검단대방탑공인,032-562-9090,2500.0,3.7,검단신도시디에트르더펠리체,133B
2025-07-16 20:08:23,검단신도시모아미래도엘리트파크 802동,127726,인천시,서구,당하동,110B/84,"5억 2,000",52000.0,,남동향,"110B/84m², 저/13층, 남동향",알터 제공,25.07.16,97,2025-07-02 22:37:11,검단신도시모아미래도엘리트파크,인천광역시 서구 당하동 1318-8,110.25B/84.93,54500.0,57250.0,58750.0,검단하랑공인,032-565-7710,2500.0,4.59,검단신도시모아미래도엘리트파크,110B
2025-07-16 20:02:20,검단신도시디에트르더펠리체 607동,125374,인천시,서구,당하동,133B/108,"6억 5,000",65000.0,,남향,"133B/108m², 고/20층, 남향",알터 제공,25.07.16,279,2025-07-02 22:36:59,검단신도시디에트르더펠리체,인천광역시 서구 당하동 1318-6,133.12B/108.93,67500.0,71500.0,74000.0,검단대방탑공인,032-562-9090,2500.0,3.7,검단신도시디에트르더펠리체,133B
2025-07-16 20:08:23,검단신도시모아미래도엘리트파크 802동,127726,인천시,서구,당하동,110B/84,"5억 2,000",52000.0,,남향,"110B/84m², 저/13층, 남향",부동산렛츠 제공,25.06.28,409,2025-07-02 22:37:11,검단신도시모아미래도엘리트파크,인천광역시 서구 당하동 1318-8,110.25B/84.93,54500.0,57250.0,58750.0,검단하랑공인,032-565-7710,2500.0,4.59,검단신도시모아미래도엘리트파크,110B
2025-07-16 20:08:23,검단신도시모아미래도엘리트파크 802동,127726,인천시,서구,당하동,110B/84,"5억 2,000",52000.0,,남향,"110B/84m², 저/13층, 남향",매경부동산 제공,25.07.15,145,2025-07-02 22:37:11,검단신도시모아미래도엘리트파크,인천광역시 서구 당하동 1318-8,110.25B/84.93,54500.0,57250.0,58750.0,검단하랑공인,032-565-7710,2500.0,4.59,검단신도시모아미래도엘리트파크,110B
2025-07-16 20:08:23,검단신도시모아미래도엘리트파크 802동,127726,인천시,서구,당하동,110B/84,"5억 2,000",52000.0,,남향,"110B/84m², 저/13층, 남향",부동산써브 제공,25.07.16,132,2025-07-02 22:37:11,검단신도시모아미래도엘리트파크,인천광역시 서구 당하동 1318-8,110.25B/84.93,54500.0,57250.0,58750.0,검단하랑공인,032-565-7710,2500.0,4.59,검단신도시모아미래도엘리트파크,110B
2025-07-16 20:08:23,검단신도시모아미래도엘리트파크 802동,127726,인천시,서구,당하동,110B/84,"5억 2,000",52000.0,,남동향,"110B/84m², 저/13층, 남동향",알터 제공,25.07.14,186,2025-07-02 22:37:11,검단신도시모아미래도엘리트파크,인천광역시 서구 당하동 1318-8,110.25B/84.93,54500.0,57250.0,58750.0,검단하랑공인,032-565-7710,2500.0,4.59,검단신도시모아미래도엘리트파크,110B
2025-07-16 20:08:23,검단신도시모아미래도엘리트파크 802동,127726,인천시,서구,당하동,110B/84,"5억 2,000",52000.0,,남동향,"110B/84m², 저/13층, 남동향",부동산렛츠 제공,25.07.15,150,2025-07-02 22:37:11,검단신도시모아미래도엘리트파크,인천광역시 서구 당하동 1318-8,110.25B/84.93,54500.0,57250.0,58750.0,검단하랑공인,032-565-7710,2500.0,4.59,검단신도시모아미래도엘리트파크,110B
2025-07-16 20:08:23,검단신도시모아미래도엘리트파크 802동,127726,인천시,서구,당하동,110B/84,"5억 2,000",52000.0,,남동향,"110B/84m², 저/13층, 남동향",매경부동산 제공,25.07.12,228,2025-07-02 22:37:11,검단신도시모아미래도엘리트파크,인천광역시 서구 당하동 1318-8,110.25B/84.93,54500.0,57250.0,58750.0,검단하랑공인,032-565-7710,2500.0,4.59,검단신도시모아미래도엘리트파크,110B
