네이버_수집일시,네이버_단지명,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-11 00:22:51,휴먼시아5단지 508동,경기도,광명시,소하동,109A/84,8억,80008.0,1/13층,남향,"109A/84m², 1/13층, 남향",매경부동산 제공,25.06.27,63,2025-07-01 20:48:24,휴먼시아5단지,경기도 광명시 소하동 1294,109.68A탑층/84.83,83500.0,86000.0,87500.0,진공인,02-898-1114,3492.0,4.18,휴먼시아5단지,109A
2025-07-11 00:22:51,휴먼시아5단지 507동,경기도,광명시,소하동,109A/84,8억,80008.0,1/12층,남향,"109A/84m², 1/12층, 남향",매경부동산 제공,25.06.16,81,2025-07-01 20:48:24,휴먼시아5단지,경기도 광명시 소하동 1294,109.68A탑층/84.83,83500.0,86000.0,87500.0,진공인,02-898-1114,3492.0,4.18,휴먼시아5단지,109A
2025-07-11 00:22:51,휴먼시아5단지 508동,경기도,광명시,소하동,109A/84,8억,80008.0,1/13층,남향,"109A/84m², 1/13층, 남향",부동산114 제공,25.06.30,55,2025-07-01 20:48:24,휴먼시아5단지,경기도 광명시 소하동 1294,109.68A탑층/84.83,83500.0,86000.0,87500.0,진공인,02-898-1114,3492.0,4.18,휴먼시아5단지,109A
2025-07-11 00:22:51,휴먼시아5단지 503동,경기도,광명시,소하동,109B/84,8억,80008.0,,남향,"109B/84m², 저/15층, 남향",매경부동산 제공,25.06.16,86,2025-07-01 20:48:24,휴먼시아5단지,경기도 광명시 소하동 1294,109.60B탑층/84.77,83500.0,86000.0,87500.0,진공인,02-898-1114,3492.0,4.18,휴먼시아5단지,109B
2025-07-11 00:22:51,휴먼시아5단지 503동,경기도,광명시,소하동,109B/84,8억,80008.0,4/15층,남서향,"109B/84m², 4/15층, 남서향",매경부동산 제공,25.07.07,26,2025-07-01 20:48:24,휴먼시아5단지,경기도 광명시 소하동 1294,109.60B탑층/84.77,83500.0,86000.0,87500.0,진공인,02-898-1114,3492.0,4.18,휴먼시아5단지,109B
2025-07-11 00:58:05,두산위브 109동,경기도,광명시,철산동,111/84,"7억 5,000",75000.0,1/19층,남동향,"111/84m², 1/19층, 남동향",부동산뱅크 제공,25.06.18,166,2025-07-01 20:52:15,두산위브,경기도 광명시 철산동 629,111.24/84.90,77000.0,79000.0,81000.0,광명굿모닝공인,02-2616-1199,2000.0,2.6,두산위브,111
2025-07-11 00:58:05,두산위브 109동,경기도,광명시,철산동,111/84,"7억 5,000",75000.0,1/19층,남동향,"111/84m², 1/19층, 남동향",부동산뱅크 제공,25.06.18,170,2025-07-01 20:52:15,두산위브,경기도 광명시 철산동 629,111.24/84.90,77000.0,79000.0,81000.0,광명굿모닝공인,02-2616-1199,2000.0,2.6,두산위브,111
2025-07-11 00:23:46,휴먼시아7단지 711동,경기도,광명시,소하동,125B/101,"8억 6,000",86000.0,8/13층,남동향,"125B/101m², 8/13층, 남동향",이실장플러스 제공,25.06.19,64,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,1500.0,1.71,휴먼시아7단지,125B
2025-07-11 00:23:46,휴먼시아7단지 711동,경기도,광명시,소하동,125B/101,"8억 6,000",86000.0,8/13층,남향,"125B/101m², 8/13층, 남향",매경부동산 제공,25.06.23,54,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,1500.0,1.71,휴먼시아7단지,125B
2025-07-11 00:23:46,휴먼시아7단지 711동,경기도,광명시,소하동,125B/101,"8억 6,000",86000.0,8/13층,남향,"125B/101m², 8/13층, 남향",부동산114 제공,25.06.24,52,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,1500.0,1.71,휴먼시아7단지,125B
2025-07-11 00:23:46,휴먼시아7단지 711동,경기도,광명시,소하동,125B/101,"8억 6,000",86000.0,8/13층,남동향,"125B/101m², 8/13층, 남동향",매경부동산 제공,25.06.30,40,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,1500.0,1.71,휴먼시아7단지,125B
2025-07-11 01:40:47,e편한세상센트레빌 205동,경기도,광명시,하안동,109B/84,"8억 9,000",89000.0,1/32층,남서향,"109B/84m², 1/32층, 남서향",매경부동산 제공,25.07.09,64,2025-07-01 20:57:55,e편한세상센트레빌,경기도 광명시 하안동 864,109.15B/84.98,90500.0,94500.0,97250.0,동남공인,02-898-8949,1500.0,1.66,e편한세상센트레빌,109B
2025-07-11 00:23:46,휴먼시아7단지 714동,경기도,광명시,소하동,125B/101,"8억 6,000",86000.0,4/11층,남향,"125B/101m², 4/11층, 남향",매경부동산 제공,25.07.09,19,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,1500.0,1.71,휴먼시아7단지,125B
2025-07-11 00:23:46,휴먼시아7단지 711동,경기도,광명시,소하동,125B/101,"8억 6,000",86000.0,8/13층,남동향,"125B/101m², 8/13층, 남동향",매경부동산 제공,25.07.09,11,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,1500.0,1.71,휴먼시아7단지,125B
2025-07-11 00:23:46,휴먼시아7단지 708동,경기도,광명시,소하동,125B/101,"8억 6,000",86000.0,10/13층,남동향,"125B/101m², 10/13층, 남동향",매경부동산 제공,25.07.09,6,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,1500.0,1.71,휴먼시아7단지,125B
2025-07-11 00:23:46,휴먼시아7단지 711동,경기도,광명시,소하동,125B/101,"8억 6,000",86000.0,7/13층,남동향,"125B/101m², 7/13층, 남동향",매경부동산 제공,25.07.10,4,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,1500.0,1.71,휴먼시아7단지,125B
2025-07-11 01:40:47,e편한세상센트레빌 205동,경기도,광명시,하안동,109B/84,"8억 9,000",89000.0,1/32층,남동향,"109B/84m², 1/32층, 남동향",매경부동산 제공,25.06.24,335,2025-07-01 20:57:55,e편한세상센트레빌,경기도 광명시 하안동 864,109.15B/84.98,90500.0,94500.0,97250.0,동남공인,02-898-8949,1500.0,1.66,e편한세상센트레빌,109B
2025-07-11 00:22:51,휴먼시아5단지 506동,경기도,광명시,소하동,109B/84,"8억 2,000",82000.0,5/15층,남향,"109B/84m², 5/15층, 남향",매경부동산 제공,25.07.07,29,2025-07-01 20:48:24,휴먼시아5단지,경기도 광명시 소하동 1294,109.60B탑층/84.77,83500.0,86000.0,87500.0,진공인,02-898-1114,1500.0,1.8,휴먼시아5단지,109B
2025-07-11 00:23:46,휴먼시아7단지 711동,경기도,광명시,소하동,125B/101,"8억 6,000",86000.0,8/13층,남향,"125B/101m², 8/13층, 남향",부동산114 제공,25.06.14,78,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,1500.0,1.71,휴먼시아7단지,125B
2025-07-11 01:28:08,철산한신 103동,경기도,광명시,철산동,112/89,"6억 5,000",65000.0,2/25층,남서향,"112/89m², 2/25층, 남서향",한국공인중개사협회 제공,,224,2025-07-01 20:56:40,철산한신,경기도 광명시 철산동 367,112.03/89.45,65500.0,69000.0,71000.0,우방공인,02-2684-3388,500.0,0.76,철산한신,112
2025-07-11 00:23:46,휴먼시아7단지 710동,경기도,광명시,소하동,125B/101,"8억 7,000",87000.0,,남향,"125B/101m², 저/15층, 남향",이실장플러스 제공,25.06.19,79,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,500.0,0.57,휴먼시아7단지,125B
2025-07-11 00:23:46,휴먼시아7단지 714동,경기도,광명시,소하동,125B/101,"8억 7,000",87000.0,,남향,"125B/101m², 고/11층, 남향",부동산114 제공,25.06.24,88,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,500.0,0.57,휴먼시아7단지,125B
2025-07-11 00:23:46,휴먼시아7단지 710동,경기도,광명시,소하동,125B/101,"8억 7,000",87000.0,5/15층,남향,"125B/101m², 5/15층, 남향",매경부동산 제공,25.07.09,15,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,500.0,0.57,휴먼시아7단지,125B
2025-07-11 00:23:46,휴먼시아7단지 710동,경기도,광명시,소하동,125B/101,"8억 7,000",87000.0,5/15층,남향,"125B/101m², 5/15층, 남향",매경부동산 제공,25.06.16,71,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,500.0,0.57,휴먼시아7단지,125B
2025-07-11 00:23:46,휴먼시아7단지 710동,경기도,광명시,소하동,125B/101,"8억 7,000",87000.0,5/15층,남향,"125B/101m², 5/15층, 남향",매경부동산 제공,25.06.23,58,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,500.0,0.57,휴먼시아7단지,125B
2025-07-11 00:23:46,휴먼시아7단지 706동,경기도,광명시,소하동,125B/101,"8억 7,000",87000.0,,남향,"125B/101m², 중/14층, 남향",매경부동산 제공,25.07.10,34,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,500.0,0.57,휴먼시아7단지,125B
2025-07-11 00:23:46,휴먼시아7단지 710동,경기도,광명시,소하동,125B/101,"8억 7,000",87000.0,5/15층,남서향,"125B/101m², 5/15층, 남서향",매경부동산 제공,25.07.09,14,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,500.0,0.57,휴먼시아7단지,125B
2025-07-11 00:23:46,휴먼시아7단지 710동,경기도,광명시,소하동,125B/101,"8억 7,000",87000.0,5/15층,남향,"125B/101m², 5/15층, 남향",부동산114 제공,25.07.10,10,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,500.0,0.57,휴먼시아7단지,125B
2025-07-11 00:23:46,휴먼시아7단지 710동,경기도,광명시,소하동,125B/101,"8억 7,000",87000.0,5/15층,남향,"125B/101m², 5/15층, 남향",매경부동산 제공,25.07.10,8,2025-07-01 20:48:49,휴먼시아7단지,경기도 광명시 소하동 1348,125.08B탑층/101.94,87500.0,88500.0,90000.0,정보없음,정보없음,500.0,0.57,휴먼시아7단지,125B
2025-07-11 00:22:51,휴먼시아5단지 507동,경기도,광명시,소하동,109A/84,"8억 3,000",83000.0,4/12층,남향,"109A/84m², 4/12층, 남향",우리집부동산 제공,25.07.04,35,2025-07-01 20:48:24,휴먼시아5단지,경기도 광명시 소하동 1294,109.68A탑층/84.83,83500.0,86000.0,87500.0,진공인,02-898-1114,500.0,0.6,휴먼시아5단지,109A
2025-07-11 01:59:09,주공5단지 517동,경기도,광명시,하안동,105/79,"6억 4,000",64000.0,1/15층,남동향,"105/79m², 1/15층, 남동향",부동산렛츠 제공,25.07.09,16,2025-07-01 21:01:08,주공5단지,경기도 광명시 하안동 702,105.49/79.06,64500.0,66500.0,67500.0,태평양공인,02-899-8949,500.0,0.78,주공5단지,105
