네이버_수집일시,네이버_단지명,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-11 02:28:37,휴먼시아2단지 214동,경기도,광명시,소하동,124B/101,"9억 1,000",91000.0,,남서향,"124B/101m², 중/15층, 남서향",우리집부동산 제공,25.07.02,60,2025-07-01 20:47:39,휴먼시아2단지,경기도 광명시 소하동 1288,124.84B탑층/101.94,93500.0,96000.0,97500.0,OK공인,02-898-9000,2500.0,2.67,휴먼시아2단지,124B
2025-07-11 02:10:53,상우2차 1동,경기도,광명시,광명동,77/59,"3억 2,500",32500.0,,남향,"77/59m², 저/19층, 남향",매경부동산 제공,25.07.05,5,2025-07-01 20:38:26,상우2차,경기도 광명시 광명동 734,77.62/59.70,35000.0,37500.0,39000.0,부동산랜드하이츠공인,02-2613-8787,2500.0,7.14,상우2차,77
2025-07-11 02:10:53,상우2차 1동,경기도,광명시,광명동,77/59,"3억 2,500",32500.0,,남동향,"77/59m², 저/19층, 남동향",매경부동산 제공,25.06.24,9,2025-07-01 20:38:26,상우2차,경기도 광명시 광명동 734,77.62/59.70,35000.0,37500.0,39000.0,부동산랜드하이츠공인,02-2613-8787,2500.0,7.14,상우2차,77
2025-07-11 02:29:39,휴먼시아2단지 201동,경기도,광명시,소하동,146B/119,10억,100010.0,1/14층,남서향,"146B/119m², 1/14층, 남서향",우리집부동산 제공,25.06.18,76,2025-07-01 20:47:39,휴먼시아2단지,경기도 광명시 소하동 1288,146.78B탑층/119.85,102500.0,104500.0,107000.0,OK공인,02-898-9000,2490.0,2.43,휴먼시아2단지,146B
2025-07-11 02:29:39,휴먼시아2단지 201동,경기도,광명시,소하동,146B/119,10억,100010.0,1/14층,남서향,"146B/119m², 1/14층, 남서향",부동산114 제공,25.06.17,80,2025-07-01 20:47:39,휴먼시아2단지,경기도 광명시 소하동 1288,146.78B탑층/119.85,102500.0,104500.0,107000.0,OK공인,02-898-9000,2490.0,2.43,휴먼시아2단지,146B
2025-07-11 02:28:37,휴먼시아2단지 201동,경기도,광명시,소하동,146B/119,10억,100010.0,,남서향,"146B/119m², 저/14층, 남서향",매경부동산 제공,25.06.16,96,2025-07-01 20:47:39,휴먼시아2단지,경기도 광명시 소하동 1288,146.78B탑층/119.85,102500.0,104500.0,107000.0,OK공인,02-898-9000,2490.0,2.43,휴먼시아2단지,146B
2025-07-11 02:28:37,휴먼시아2단지 201동,경기도,광명시,소하동,146B/119,10억,100010.0,1/14층,남서향,"146B/119m², 1/14층, 남서향",부동산114 제공,25.06.17,80,2025-07-01 20:47:39,휴먼시아2단지,경기도 광명시 소하동 1288,146.78B탑층/119.85,102500.0,104500.0,107000.0,OK공인,02-898-9000,2490.0,2.43,휴먼시아2단지,146B
2025-07-11 02:29:39,휴먼시아2단지 201동,경기도,광명시,소하동,146B/119,10억,100010.0,,남서향,"146B/119m², 저/14층, 남서향",매경부동산 제공,25.06.16,92,2025-07-01 20:47:39,휴먼시아2단지,경기도 광명시 소하동 1288,146.78B탑층/119.85,102500.0,104500.0,107000.0,OK공인,02-898-9000,2490.0,2.43,휴먼시아2단지,146B
2025-07-11 02:28:37,휴먼시아2단지 201동,경기도,광명시,소하동,146B/119,10억,100010.0,1/14층,남서향,"146B/119m², 1/14층, 남서향",우리집부동산 제공,25.06.18,78,2025-07-01 20:47:39,휴먼시아2단지,경기도 광명시 소하동 1288,146.78B탑층/119.85,102500.0,104500.0,107000.0,OK공인,02-898-9000,2490.0,2.43,휴먼시아2단지,146B
2025-07-11 02:10:53,상우2차 1동,경기도,광명시,광명동,77/59,"3억 3,000",33000.0,,남동향,"77/59m², 저/19층, 남동향",매경부동산 제공,25.06.11,13,2025-07-01 20:38:26,상우2차,경기도 광명시 광명동 734,77.62/59.70,35000.0,37500.0,39000.0,부동산랜드하이츠공인,02-2613-8787,2000.0,5.71,상우2차,77
2025-07-11 02:10:53,상우2차 1동,경기도,광명시,광명동,77/59,"3억 3,000",33000.0,,남향,"77/59m², 저/19층, 남향",아실 제공,25.06.16,12,2025-07-01 20:38:26,상우2차,경기도 광명시 광명동 734,77.62/59.70,35000.0,37500.0,39000.0,부동산랜드하이츠공인,02-2613-8787,2000.0,5.71,상우2차,77
2025-07-11 02:18:23,광명역세권휴먼시아4단지 402동,경기도,광명시,소하동,99B/74,7억,70007.0,,남향,"99B/74m², 중/10층, 남향",한경부동산 제공,25.07.03,46,2025-07-01 20:42:43,광명역세권휴먼시아4단지,경기도 광명시 소하동 1387,99.90B탑층/74.91,72000.0,74500.0,76500.0,서울(단지내)공인,02-897-4004,1993.0,2.77,광명역세권휴먼시아4단지,99B
2025-07-11 02:17:23,광명역세권휴먼시아3단지 312동,경기도,광명시,소하동,99A/74,7억,70007.0,11/18층,남향,"99A/74m², 11/18층, 남향",매경부동산 제공,25.06.24,98,2025-07-01 20:42:21,광명역세권휴먼시아3단지,경기도 광명시 소하동 1378,99.97A탑층/74.98,72000.0,74500.0,76500.0,서울(단지내)공인,02-897-4004,1993.0,2.77,광명역세권휴먼시아3단지,99A
2025-07-11 02:29:39,휴먼시아2단지 203동,경기도,광명시,소하동,124B/101,"9억 2,000",92000.0,3/14층,남서향,"124B/101m², 3/14층, 남서향",매경부동산 제공,25.06.16,85,2025-07-01 20:47:39,휴먼시아2단지,경기도 광명시 소하동 1288,124.84B탑층/101.94,93500.0,96000.0,97500.0,OK공인,02-898-9000,1500.0,1.6,휴먼시아2단지,124B
2025-07-11 02:28:37,휴먼시아2단지 203동,경기도,광명시,소하동,124B/101,"9억 2,000",92000.0,3/14층,남서향,"124B/101m², 3/14층, 남서향",매경부동산 제공,25.06.27,52,2025-07-01 20:47:39,휴먼시아2단지,경기도 광명시 소하동 1288,124.84B탑층/101.94,93500.0,96000.0,97500.0,OK공인,02-898-9000,1500.0,1.6,휴먼시아2단지,124B
2025-07-11 02:28:37,휴먼시아2단지 203동,경기도,광명시,소하동,124B/101,"9억 2,000",92000.0,3/14층,남향,"124B/101m², 3/14층, 남향",매경부동산 제공,25.06.27,51,2025-07-01 20:47:39,휴먼시아2단지,경기도 광명시 소하동 1288,124.84B탑층/101.94,93500.0,96000.0,97500.0,OK공인,02-898-9000,1500.0,1.6,휴먼시아2단지,124B
2025-07-11 02:28:37,휴먼시아2단지 203동,경기도,광명시,소하동,124B/101,"9억 2,000",92000.0,,남서향,"124B/101m², 저/14층, 남서향",매경부동산 제공,25.07.09,38,2025-07-01 20:47:39,휴먼시아2단지,경기도 광명시 소하동 1288,124.84B탑층/101.94,93500.0,96000.0,97500.0,OK공인,02-898-9000,1500.0,1.6,휴먼시아2단지,124B
2025-07-11 02:28:37,휴먼시아2단지 203동,경기도,광명시,소하동,124B/101,"9억 2,000",92000.0,3/14층,남서향,"124B/101m², 3/14층, 남서향",매경부동산 제공,25.06.16,84,2025-07-01 20:47:39,휴먼시아2단지,경기도 광명시 소하동 1288,124.84B탑층/101.94,93500.0,96000.0,97500.0,OK공인,02-898-9000,1500.0,1.6,휴먼시아2단지,124B
2025-07-11 02:23:58,성원 101동,경기도,광명시,소하동,103/84,"4억 7,000",47000.0,1/15층,남서향,"103/84m², 1/15층, 남서향",부동산114 제공,25.07.08,1,2025-07-01 20:45:13,성원,경기도 광명시 소하동 936,103.51/84.86,48500.0,51000.0,53000.0,신양지공인,02-899-5342,1500.0,3.09,성원,103
2025-07-11 02:29:39,휴먼시아2단지 203동,경기도,광명시,소하동,124B/101,"9억 2,000",92000.0,,남서향,"124B/101m², 저/14층, 남서향",매경부동산 제공,25.07.09,38,2025-07-01 20:47:39,휴먼시아2단지,경기도 광명시 소하동 1288,124.84B탑층/101.94,93500.0,96000.0,97500.0,OK공인,02-898-9000,1500.0,1.6,휴먼시아2단지,124B
2025-07-11 02:29:39,휴먼시아2단지 203동,경기도,광명시,소하동,124B/101,"9억 2,000",92000.0,3/14층,남향,"124B/101m², 3/14층, 남향",매경부동산 제공,25.06.27,51,2025-07-01 20:47:39,휴먼시아2단지,경기도 광명시 소하동 1288,124.84B탑층/101.94,93500.0,96000.0,97500.0,OK공인,02-898-9000,1500.0,1.6,휴먼시아2단지,124B
2025-07-11 02:29:39,휴먼시아2단지 203동,경기도,광명시,소하동,124B/101,"9억 2,000",92000.0,3/14층,남서향,"124B/101m², 3/14층, 남서향",매경부동산 제공,25.06.27,52,2025-07-01 20:47:39,휴먼시아2단지,경기도 광명시 소하동 1288,124.84B탑층/101.94,93500.0,96000.0,97500.0,OK공인,02-898-9000,1500.0,1.6,휴먼시아2단지,124B
2025-07-11 02:11:27,영화 1동,경기도,광명시,광명동,111/82,4억,40004.0,,동향,"111/82m², 고/19층, 동향",매경부동산 제공,25.06.20,10,2025-07-01 20:38:56,영화,경기도 광명시 광명동 733,111.61/82.50,41500.0,43000.0,44000.0,부동산랜드하이츠공인,02-2613-8787,1496.0,3.6,영화,111
2025-07-11 02:10:36,상우1차 1동,경기도,광명시,광명동,77B/59,"3억 5,000",35000.0,4/19층,남향,"77B/59m², 4/19층, 남향",매경부동산 제공,25.06.16,13,2025-07-01 20:38:09,상우1차,경기도 광명시 광명동 717-3,77.25B/59.45,36000.0,38000.0,40000.0,현대힐스테이트공인,02-2611-8801,1000.0,2.78,상우1차,77B
2025-07-11 02:17:23,광명역세권휴먼시아3단지 310동,경기도,광명시,소하동,99A/74,"7억 1,000",71000.0,14/18층,남향,"99A/74m², 14/18층, 남향",매경부동산 제공,25.06.12,126,2025-07-01 20:42:21,광명역세권휴먼시아3단지,경기도 광명시 소하동 1378,99.97A탑층/74.98,72000.0,74500.0,76500.0,서울(단지내)공인,02-897-4004,1000.0,1.39,광명역세권휴먼시아3단지,99A
2025-07-11 02:17:23,광명역세권휴먼시아3단지 310동,경기도,광명시,소하동,99A/74,"7억 1,000",71000.0,,남향,"99A/74m², 고/18층, 남향",매경부동산 제공,25.07.02,58,2025-07-01 20:42:21,광명역세권휴먼시아3단지,경기도 광명시 소하동 1378,99.97A탑층/74.98,72000.0,74500.0,76500.0,서울(단지내)공인,02-897-4004,1000.0,1.39,광명역세권휴먼시아3단지,99A
2025-07-11 02:10:36,상우1차 1동,경기도,광명시,광명동,77B/59,"3억 5,000",35000.0,,남향,"77B/59m², 저/19층, 남향",매경부동산 제공,25.06.27,12,2025-07-01 20:38:09,상우1차,경기도 광명시 광명동 717-3,77.25B/59.45,36000.0,38000.0,40000.0,현대힐스테이트공인,02-2611-8801,1000.0,2.78,상우1차,77B
2025-07-11 02:17:23,광명역세권휴먼시아3단지 310동,경기도,광명시,소하동,99A/74,"7억 1,000",71000.0,14/18층,남향,"99A/74m², 14/18층, 남향",한경부동산 제공,25.06.24,78,2025-07-01 20:42:21,광명역세권휴먼시아3단지,경기도 광명시 소하동 1378,99.97A탑층/74.98,72000.0,74500.0,76500.0,서울(단지내)공인,02-897-4004,1000.0,1.39,광명역세권휴먼시아3단지,99A
2025-07-11 02:18:23,광명역세권휴먼시아4단지 411동,경기도,광명시,소하동,112A/84,"7억 2,000",72000.0,1/18층,남향,"112A/84m², 1/18층, 남향",매경부동산 제공,25.06.18,79,2025-07-01 20:42:43,광명역세권휴먼시아4단지,경기도 광명시 소하동 1387,112.18A/84.12,73000.0,76500.0,79000.0,서울(단지내)공인,02-897-4004,1000.0,1.37,광명역세권휴먼시아4단지,112A
2025-07-11 02:10:36,상우1차 1동,경기도,광명시,광명동,110B/84,"4억 8,000",48000.0,,남향,"110B/84m², 저/19층, 남향",매경부동산 제공,25.07.01,11,2025-07-01 20:38:09,상우1차,경기도 광명시 광명동 717-3,110.00B/84.66,49000.0,51000.0,54000.0,현대힐스테이트공인,02-2611-8801,1000.0,2.04,상우1차,110B
2025-07-11 02:29:39,휴먼시아2단지 206동,경기도,광명시,소하동,124B/101,"9억 3,000",93000.0,,남향,"124B/101m², 중/15층, 남향",우리집부동산 제공,25.07.08,41,2025-07-01 20:47:39,휴먼시아2단지,경기도 광명시 소하동 1288,124.84B탑층/101.94,93500.0,96000.0,97500.0,OK공인,02-898-9000,500.0,0.53,휴먼시아2단지,124B
2025-07-11 02:28:37,휴먼시아2단지 206동,경기도,광명시,소하동,124B/101,"9억 3,000",93000.0,,남향,"124B/101m², 중/15층, 남향",우리집부동산 제공,25.07.08,42,2025-07-01 20:47:39,휴먼시아2단지,경기도 광명시 소하동 1288,124.84B탑층/101.94,93500.0,96000.0,97500.0,OK공인,02-898-9000,500.0,0.53,휴먼시아2단지,124B
