네이버_수집일시,네이버_단지명,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-03 05:41:01,우림루미아트 101동,경기도,부천시 원미구,역곡동,105A/84,"5억 5,000",55000.0,3/14층,남서향,"105A/84m², 3/14층, 남서향",부동산뱅크 제공,25.06.28,5,2025-07-02 03:32:07,우림루미아트,경기도 부천시 원미구 역곡동 202,105.63A/84.96,55500.0,58750.0,61000.0,OK부동산공인,032-342-6000,500.0,0.9,우림루미아트,105.0
2025-07-03 05:33:16,부천역곡대주파크빌 1동,경기도,부천시 원미구,역곡동,102/84,"4억 8,500",48500.0,6/14층,남서향,"102/84m², 6/14층, 남서향",부동산써브 제공,25.06.30,2,2025-07-02 03:26:37,부천역곡대주파크빌,경기도 부천시 원미구 역곡동 213-7,102.03/84.70,49000.0,52000.0,54000.0,현대공인,032-345-6446,500.0,1.02,부천역곡대주파크빌,102.0
2025-07-03 05:26:16,현대 2동,경기도,부천시 원미구,약대동,75/63,"3억 8,000",38000.0,3/5층,남향,"75/63m², 3/5층, 남향",부동산써브 제공,25.06.27,3,2025-07-02 03:21:34,현대,경기도 부천시 원미구 약대동 169-6,75.41/63.03,38500.0,40500.0,42000.0,LG공인,032-674-0606,500.0,1.3,현대,75.0
2025-07-03 05:26:16,현대 6동,경기도,부천시 원미구,약대동,75/63,"3억 8,000",38000.0,3/5층,남향,"75/63m², 3/5층, 남향",부동산렛츠 제공,25.06.28,2,2025-07-02 03:21:34,현대,경기도 부천시 원미구 약대동 169-6,75.41/63.03,38500.0,40500.0,42000.0,LG공인,032-674-0606,500.0,1.3,현대,75.0
2025-07-03 04:50:32,대화 1동,경기도,부천시 원미구,도당동,52/41,"1억 1,500",11500.0,,남향,"52/41m², 중/5층, 남향",부동산114 제공,25.06.16,6,2025-07-02 02:55:20,대화,경기도 부천시 원미구 도당동 46-1,52.07/41.40,11750.0,12750.0,13500.0,천하부동산공인,032-682-2900,250.0,2.13,대화,52.0
2025-07-03 05:21:57,우민늘사랑 101동,경기도,부천시 원미구,심곡동,104/84,"4억 2,000",42000.0,4/15층,남향,"104/84m², 4/15층, 남향",부동산써브 제공,25.06.28,1,2025-07-02 03:18:20,우민늘사랑,경기도 부천시 원미구 심곡동 799,104.89/84.96,42250.0,44250.0,46250.0,화신공인,032-662-0026,250.0,0.59,우민늘사랑,104.0
2025-07-03 04:53:11,삼보 1동,경기도,부천시 원미구,도당동,67/51,"1억 7,500",17500.0,1/5층,남향,"67/51m², 1/5층, 남향",매경부동산 제공,25.06.24,2,2025-07-02 02:57:13,삼보,경기도 부천시 원미구 도당동 109,67.78/51.57,17750.0,18500.0,19250.0,천하부동산공인,032-682-2900,250.0,1.41,삼보,67.0
2025-07-03 04:50:32,대화 1동,경기도,부천시 원미구,도당동,52/41,"1억 1,500",11500.0,,남향,"52/41m², 고/5층, 남향",부동산114 제공,25.06.21,2,2025-07-02 02:55:20,대화,경기도 부천시 원미구 도당동 46-1,52.07/41.40,11750.0,12750.0,13500.0,천하부동산공인,032-682-2900,250.0,2.13,대화,52.0
2025-07-03 05:16:52,더파크힐2 1동,경기도,부천시 원미구,심곡동,66B/53,"3억 2,000",32000.0,,남향,"66B/53m², 고/13층, 남향",부동산써브 제공,25.06.11,10,2025-07-02 03:14:42,더파크힐2,경기도 부천시 원미구 심곡동 298-30,66.18B/53.90,32200.0,33800.0,35200.0,정보없음,정보없음,200.0,0.62,더파크힐2,66.0
2025-07-03 05:16:52,더파크힐2 1동,경기도,부천시 원미구,심곡동,66B/53,"3억 2,000",32000.0,,남서향,"66B/53m², 고/13층, 남서향",부동산써브 제공,25.06.21,9,2025-07-02 03:14:42,더파크힐2,경기도 부천시 원미구 심곡동 298-30,66.18B/53.90,32200.0,33800.0,35200.0,정보없음,정보없음,200.0,0.62,더파크힐2,66.0
2025-07-03 05:16:52,더파크힐2 1동,경기도,부천시 원미구,심곡동,66B/53,"3억 2,000",32000.0,12/13층,남서향,"66B/53m², 12/13층, 남서향",부동산써브 제공,25.06.17,8,2025-07-02 03:14:42,더파크힐2,경기도 부천시 원미구 심곡동 298-30,66.18B/53.90,32200.0,33800.0,35200.0,정보없음,정보없음,200.0,0.62,더파크힐2,66.0
2025-07-03 05:16:52,더파크힐2 1동,경기도,부천시 원미구,심곡동,66B/53,"3억 2,000",32000.0,12/13층,남서향,"66B/53m², 12/13층, 남서향",부동산써브 제공,25.06.16,5,2025-07-02 03:14:42,더파크힐2,경기도 부천시 원미구 심곡동 298-30,66.18B/53.90,32200.0,33800.0,35200.0,정보없음,정보없음,200.0,0.62,더파크힐2,66.0
2025-07-03 05:16:52,더파크힐2 1동,경기도,부천시 원미구,심곡동,66B/53,"3억 2,000",32000.0,12/13층,동향,"66B/53m², 12/13층, 동향",부동산써브 제공,25.06.17,4,2025-07-02 03:14:42,더파크힐2,경기도 부천시 원미구 심곡동 298-30,66.18B/53.90,32200.0,33800.0,35200.0,정보없음,정보없음,200.0,0.62,더파크힐2,66.0
2025-07-03 05:16:52,더파크힐2 1동,경기도,부천시 원미구,심곡동,66B/53,"3억 2,000",32000.0,12/13층,남서향,"66B/53m², 12/13층, 남서향",부동산써브 제공,25.06.24,2,2025-07-02 03:14:42,더파크힐2,경기도 부천시 원미구 심곡동 298-30,66.18B/53.90,32200.0,33800.0,35200.0,정보없음,정보없음,200.0,0.62,더파크힐2,66.0
