네이버_수집일시,네이버_단지명,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-03 01:41:42,강변해태 103동,경기도,남양주시,와부읍,154/128,"4억 9,000",49000.0,1/19층,남동향,"154/128m², 1/19층, 남동향",텐컴즈 제공,25.06.30,17,2025-07-02 00:24:09,강변해태,경기도 남양주시 와부읍 1010-1,154.03/128.07,52000.0,56500.0,61000.0,쌍용공인,031-521-4411,3000.0,5.77,강변해태,154.0
2025-07-03 01:55:13,화성 103동,경기도,남양주시,진건읍,79/60,"2억 8,000",28000.0,1/14층,남향,"79/60m², 1/14층, 남향",한국공인중개사협회 제공,,6,2025-07-02 00:36:31,화성,경기도 남양주시 진건읍 130-2,79.08/60.00,31000.0,32500.0,33500.0,신우공인,031-528-0077,3000.0,9.68,화성,79.0
2025-07-03 00:57:03,명지해드는터 101동,경기도,남양주시,금곡동,82A/59,"2억 5,000",25000.0,,남향,"82A/59m², 저/15층, 남향",텐컴즈 제공,25.06.26,6,2025-07-01 23:45:44,명지해드는터,경기도 남양주시 금곡동 612,82.56A/59.91,28000.0,29500.0,30750.0,에이스부동산김승호공인,031-595-2244,3000.0,10.71,명지해드는터,82.0
2025-07-03 01:55:13,화성 103동,경기도,남양주시,진건읍,79/60,"2억 8,000",28000.0,10/14층,남향,"79/60m², 10/14층, 남향",한국공인중개사협회 제공,,8,2025-07-02 00:36:31,화성,경기도 남양주시 진건읍 130-2,79.08/60.00,31000.0,32500.0,33500.0,신우공인,031-528-0077,3000.0,9.68,화성,79.0
2025-07-03 01:17:42,힐스테이트다산 5208동,경기도,남양주시,다산동,113A/84,"8억 7,000",87000.0,1/29층,남동향,"113A/84m², 1/29층, 남동향",매경부동산 제공,25.07.02,16,2025-07-02 00:02:54,힐스테이트다산,경기도 남양주시 다산동 6092,113.05A/84.69,89500.0,93500.0,95750.0,다산퍼스트공인,031-555-1525,2500.0,2.79,힐스테이트다산,113.0
2025-07-03 01:17:42,힐스테이트다산 5208동,경기도,남양주시,다산동,113A/84,"8억 7,000",87000.0,1/29층,남동향,"113A/84m², 1/29층, 남동향",매경부동산 제공,25.07.02,17,2025-07-02 00:02:54,힐스테이트다산,경기도 남양주시 다산동 6092,113.05A/84.69,89500.0,93500.0,95750.0,다산퍼스트공인,031-555-1525,2500.0,2.79,힐스테이트다산,113.0
2025-07-03 02:01:37,원일궁의문 104동,경기도,남양주시,진접읍,111/88,"3억 5,500",35500.0,1/17층,남향,"111/88m², 1/17층, 남향",매경부동산 제공,25.07.02,1,2025-07-02 00:42:11,원일궁의문,경기도 남양주시 진접읍 846,111.74/88.92,38000.0,40000.0,42000.0,우리부동산공인,031-529-6111,2500.0,6.58,원일궁의문,111.0
2025-07-03 01:17:42,힐스테이트다산 5208동,경기도,남양주시,다산동,113A/84,"8억 7,000",87000.0,1/29층,남동향,"113A/84m², 1/29층, 남동향",매경부동산 제공,25.07.02,5,2025-07-02 00:02:54,힐스테이트다산,경기도 남양주시 다산동 6092,113.05A/84.69,89500.0,93500.0,95750.0,다산퍼스트공인,031-555-1525,2500.0,2.79,힐스테이트다산,113.0
2025-07-03 02:01:37,원일궁의문 104동,경기도,남양주시,진접읍,111/88,"3억 6,000",36000.0,1/17층,남향,"111/88m², 1/17층, 남향",매경부동산 제공,25.07.01,5,2025-07-02 00:42:11,원일궁의문,경기도 남양주시 진접읍 846,111.74/88.92,38000.0,40000.0,42000.0,우리부동산공인,031-529-6111,2000.0,5.26,원일궁의문,111.0
2025-07-03 02:16:29,평내화성파크힐즈 1701동,경기도,남양주시,평내동,113B/84,"3억 5,000",35000.0,1/17층,남동향,"113B/84m², 1/17층, 남동향",이실장플러스 제공,25.07.01,1,2025-07-02 00:57:07,평내화성파크힐즈,경기도 남양주시 평내동 564,113.54A/84.96,37000.0,39000.0,40000.0,알파합동공인,031-591-0911,2000.0,5.41,평내화성파크힐즈,113.0
2025-07-03 02:32:49,신창현풍림아이원2차 202동,경기도,남양주시,화도읍,133/105,"3억 7,500",37500.0,1/14층,남동향,"133/105m², 1/14층, 남동향",아실 제공,25.07.01,3,2025-07-02 01:13:01,신창현풍림아이원2차,경기도 남양주시 화도읍 874,133.09/105.93,39500.0,42000.0,43500.0,힐즈파크푸르지오공인,031-591-8880,2000.0,5.06,신창현풍림아이원2차,133.0
2025-07-03 01:28:52,남양주성호 102동,경기도,남양주시,오남읍,108/84,2억 500,20500.0,5/20층,남향,"108/84m², 5/20층, 남향",매경부동산 제공,25.06.16,14,2025-07-02 00:13:01,남양주성호,경기도 남양주시 오남읍 193-4,108.14/84.93,22500.0,23500.0,25000.0,씨티공인,031-575-4479,2000.0,8.89,남양주성호,108.0
2025-07-03 02:16:30,평내화성파크힐즈 1701동,경기도,남양주시,평내동,113B/84,"3억 5,000",35000.0,1/17층,남동향,"113B/84m², 1/17층, 남동향",매경부동산 제공,25.06.20,16,2025-07-02 00:57:07,평내화성파크힐즈,경기도 남양주시 평내동 564,113.54A/84.96,37000.0,39000.0,40000.0,알파합동공인,031-591-0911,2000.0,5.41,평내화성파크힐즈,113.0
2025-07-03 02:16:30,평내화성파크힐즈 1701동,경기도,남양주시,평내동,113B/84,"3억 5,000",35000.0,1/17층,남동향,"113B/84m², 1/17층, 남동향",매경부동산 제공,25.07.01,7,2025-07-02 00:57:07,평내화성파크힐즈,경기도 남양주시 평내동 564,113.54A/84.96,37000.0,39000.0,40000.0,알파합동공인,031-591-0911,2000.0,5.41,평내화성파크힐즈,113.0
2025-07-03 02:16:30,평내화성파크힐즈 1701동,경기도,남양주시,평내동,113B/84,"3억 5,000",35000.0,1/17층,남동향,"113B/84m², 1/17층, 남동향",매경부동산 제공,25.07.01,6,2025-07-02 00:57:07,평내화성파크힐즈,경기도 남양주시 평내동 564,113.54A/84.96,37000.0,39000.0,40000.0,알파합동공인,031-591-0911,2000.0,5.41,평내화성파크힐즈,113.0
2025-07-03 02:16:29,평내화성파크힐즈 1701동,경기도,남양주시,평내동,113B/84,"3억 5,000",35000.0,1/17층,남동향,"113B/84m², 1/17층, 남동향",알터 제공,25.07.01,2,2025-07-02 00:57:07,평내화성파크힐즈,경기도 남양주시 평내동 564,113.54A/84.96,37000.0,39000.0,40000.0,알파합동공인,031-591-0911,2000.0,5.41,평내화성파크힐즈,113.0
2025-07-03 01:29:31,남양주양지e-편한세상2단지 202동,경기도,남양주시,오남읍,113A/84,"4억 1,000",41000.0,1/20층,남동향,"113A/84m², 1/20층, 남동향",매경부동산 제공,25.07.01,4,2025-07-02 00:13:37,남양주양지e-편한세상2단지,경기도 남양주시 오남읍 807-2,113.24A/84.95,43000.0,45000.0,47000.0,두산위브공인,031-574-8833,2000.0,4.65,남양주양지e-편한세상2단지,113.0
2025-07-03 01:51:03,한솔강변마을 101동,경기도,남양주시,와부읍,109A/80,"5억 8,000",58000.0,12/25층,남동향,"109A/80m², 12/25층, 남동향",매경부동산 제공,25.06.25,18,2025-07-02 00:32:28,한솔강변마을,경기도 남양주시 와부읍 528-14,109.22A/80.20,60000.0,65500.0,70000.0,오지명공인,031-521-9900,2000.0,3.33,한솔강변마을,109.0
2025-07-03 02:00:58,신창비바패밀리 106동,경기도,남양주시,진접읍,132/101,"2억 7,000",27000.0,4/15층,남향,"132/101m², 4/15층, 남향",매경부동산 제공,25.06.24,17,2025-07-02 00:41:38,신창비바패밀리,경기도 남양주시 진접읍 657,132.05/101.95,29000.0,32000.0,33000.0,부동산파워공인,031-527-8844,2000.0,6.9,신창비바패밀리,132.0
2025-07-03 01:51:22,한솔강변마을 101동,경기도,남양주시,와부읍,109A/80,"5억 8,000",58000.0,12/25층,남동향,"109A/80m², 12/25층, 남동향",매경부동산 제공,25.06.25,18,2025-07-02 00:32:28,한솔강변마을,경기도 남양주시 와부읍 528-14,109.22A/80.20,60000.0,65500.0,70000.0,오지명공인,031-521-9900,2000.0,3.33,한솔강변마을,109.0
2025-07-03 02:15:51,평내마젤란21 1302동,경기도,남양주시,평내동,109/84,"3억 3,500",33500.0,1/20층,남서향,"109/84m², 1/20층, 남서향",부동산써브 제공,25.06.23,13,2025-07-02 00:56:28,평내마젤란21,경기도 남양주시 평내동 551,109.45/84.98,35500.0,38500.0,39500.0,은행공인,031-559-0700,2000.0,5.63,평내마젤란21,109.0
2025-07-03 02:07:41,현대 102동,경기도,남양주시,진접읍,65A/51,"8,500",8500.0,5/5층,동향,"65A/51m², 5/5층, 동향",매경부동산 제공,25.06.05,17,2025-07-02 00:47:28,현대,경기도 남양주시 진접읍 산8-1,65.95A/51.29,10500.0,12500.0,13000.0,OK공인,031-571-4400,2000.0,19.05,현대,65.0
2025-07-03 01:55:13,화성 103동,경기도,남양주시,진건읍,79/60,"2억 9,000",29000.0,10/14층,남향,"79/60m², 10/14층, 남향",한국공인중개사협회 제공,,9,2025-07-02 00:36:31,화성,경기도 남양주시 진건읍 130-2,79.08/60.00,31000.0,32500.0,33500.0,신우공인,031-528-0077,2000.0,6.45,화성,79.0
2025-07-03 00:57:03,명지해드는터 101동,경기도,남양주시,금곡동,107A/84,"3억 8,000",38000.0,9/15층,남향,"107A/84m², 9/15층, 남향",텐컴즈 제공,25.06.30,2,2025-07-01 23:45:44,명지해드는터,경기도 남양주시 금곡동 612,107.33A/84.96,40000.0,41750.0,43750.0,에이스부동산김승호공인,031-595-2244,2000.0,5.0,명지해드는터,107.0
2025-07-03 01:57:28,대명 103동,경기도,남양주시,진접읍,105/84,"2억 3,000",23000.0,,남서향,"105/84m², 저/18층, 남서향",매경부동산 제공,25.06.24,16,2025-07-02 00:38:40,대명,경기도 남양주시 진접읍 637,105.01/84.96,25000.0,27000.0,28500.0,진접왕숙88부동산,031-571-8989,2000.0,8.0,대명,105.0
2025-07-03 02:01:37,원일궁의문 104동,경기도,남양주시,진접읍,111/88,"3억 6,000",36000.0,1/17층,남향,"111/88m², 1/17층, 남향",부동산써브 제공,25.06.30,10,2025-07-02 00:42:11,원일궁의문,경기도 남양주시 진접읍 846,111.74/88.92,38000.0,40000.0,42000.0,우리부동산공인,031-529-6111,2000.0,5.26,원일궁의문,111.0
2025-07-03 02:01:37,원일궁의문 104동,경기도,남양주시,진접읍,111/88,"3억 6,000",36000.0,1/17층,남향,"111/88m², 1/17층, 남향",매경부동산 제공,25.07.02,2,2025-07-02 00:42:11,원일궁의문,경기도 남양주시 진접읍 846,111.74/88.92,38000.0,40000.0,42000.0,우리부동산공인,031-529-6111,2000.0,5.26,원일궁의문,111.0
2025-07-03 00:57:03,명지해드는터 101동,경기도,남양주시,금곡동,107A/84,"3억 8,000",38000.0,2/15층,동향,"107A/84m², 2/15층, 동향",텐컴즈 제공,25.06.30,1,2025-07-01 23:45:44,명지해드는터,경기도 남양주시 금곡동 612,107.33A/84.96,40000.0,41750.0,43750.0,에이스부동산김승호공인,031-595-2244,2000.0,5.0,명지해드는터,107.0
2025-07-03 00:57:03,명지해드는터 101동,경기도,남양주시,금곡동,107A/84,"3억 8,000",38000.0,9/15층,남향,"107A/84m², 9/15층, 남향",텐컴즈 제공,25.06.09,9,2025-07-01 23:45:44,명지해드는터,경기도 남양주시 금곡동 612,107.33A/84.96,40000.0,41750.0,43750.0,에이스부동산김승호공인,031-595-2244,2000.0,5.0,명지해드는터,107.0
2025-07-03 00:57:03,명지해드는터 101동,경기도,남양주시,금곡동,107A/84,"3억 8,000",38000.0,14/15층,동향,"107A/84m², 14/15층, 동향",텐컴즈 제공,25.06.30,3,2025-07-01 23:45:44,명지해드는터,경기도 남양주시 금곡동 612,107.33A/84.96,40000.0,41750.0,43750.0,에이스부동산김승호공인,031-595-2244,2000.0,5.0,명지해드는터,107.0
2025-07-03 00:57:03,명지해드는터 101동,경기도,남양주시,금곡동,107A/84,"3억 8,000",38000.0,2/15층,동향,"107A/84m², 2/15층, 동향",텐컴즈 제공,25.06.30,5,2025-07-01 23:45:44,명지해드는터,경기도 남양주시 금곡동 612,107.33A/84.96,40000.0,41750.0,43750.0,에이스부동산김승호공인,031-595-2244,2000.0,5.0,명지해드는터,107.0
2025-07-03 00:57:03,명지해드는터 102동,경기도,남양주시,금곡동,107A/84,"3억 8,000",38000.0,8/15층,동향,"107A/84m², 8/15층, 동향",텐컴즈 제공,25.06.10,8,2025-07-01 23:45:44,명지해드는터,경기도 남양주시 금곡동 612,107.33A/84.96,40000.0,41750.0,43750.0,에이스부동산김승호공인,031-595-2244,2000.0,5.0,명지해드는터,107.0
2025-07-03 00:57:03,명지해드는터 101동,경기도,남양주시,금곡동,107A/84,"3억 8,000",38000.0,9/15층,남향,"107A/84m², 9/15층, 남향",한국공인중개사협회 제공,,14,2025-07-01 23:45:44,명지해드는터,경기도 남양주시 금곡동 612,107.33A/84.96,40000.0,41750.0,43750.0,에이스부동산김승호공인,031-595-2244,2000.0,5.0,명지해드는터,107.0
2025-07-03 00:57:03,명지해드는터 102동,경기도,남양주시,금곡동,107A/84,"3억 8,000",38000.0,1/15층,동향,"107A/84m², 1/15층, 동향",한국공인중개사협회 제공,,13,2025-07-01 23:45:44,명지해드는터,경기도 남양주시 금곡동 612,107.33A/84.96,40000.0,41750.0,43750.0,에이스부동산김승호공인,031-595-2244,2000.0,5.0,명지해드는터,107.0
2025-07-03 00:57:03,명지해드는터 101동,경기도,남양주시,금곡동,107A/84,"3억 8,000",38000.0,9/15층,남향,"107A/84m², 9/15층, 남향",텐컴즈 제공,25.06.09,11,2025-07-01 23:45:44,명지해드는터,경기도 남양주시 금곡동 612,107.33A/84.96,40000.0,41750.0,43750.0,에이스부동산김승호공인,031-595-2244,2000.0,5.0,명지해드는터,107.0
2025-07-03 02:07:22,해밀마을5단지반도유보라메이플타운 1527동,경기도,남양주시,진접읍,111B/84,4억,40004.0,1/7층,남향,"111B/84m², 1/7층, 남향",매경부동산 제공,25.07.02,5,2025-07-02 00:47:09,해밀마을5단지반도유보라메이플타운,경기도 남양주시 진접읍 971,111.28A/84.89,42000.0,45000.0,47000.0,현주공인,031-553-7300,1996.0,4.75,해밀마을5단지반도유보라메이플타운,111.0
2025-07-03 02:25:09,남양주창현도뮤토 104동,경기도,남양주시,화도읍,113B/84,5억,50005.0,10/24층,남동향,"113B/84m², 10/24층, 남동향",아실 제공,25.06.25,17,2025-07-02 01:06:25,남양주창현도뮤토,경기도 남양주시 화도읍 778,113.07A/84.98,52000.0,56500.0,58500.0,정보없음,정보없음,1995.0,3.84,남양주창현도뮤토,113.0
2025-07-03 02:25:09,남양주창현도뮤토 104동,경기도,남양주시,화도읍,113B/84,5억,50005.0,10/24층,남동향,"113B/84m², 10/24층, 남동향",매경부동산 제공,25.07.02,5,2025-07-02 01:06:25,남양주창현도뮤토,경기도 남양주시 화도읍 778,113.07A/84.98,52000.0,56500.0,58500.0,정보없음,정보없음,1995.0,3.84,남양주창현도뮤토,113.0
2025-07-03 01:41:42,강변해태 103동,경기도,남양주시,와부읍,154/128,5억,50005.0,1/19층,남향,"154/128m², 1/19층, 남향",텐컴즈 제공,25.06.24,11,2025-07-02 00:24:09,강변해태,경기도 남양주시 와부읍 1010-1,154.03/128.07,52000.0,56500.0,61000.0,쌍용공인,031-521-4411,1995.0,3.84,강변해태,154.0
2025-07-03 01:28:14,극동 108동,경기도,남양주시,오남읍,82/63,"1억 5,000",15000.0,6/6층,남향,"82/63m², 6/6층, 남향",매경부동산 제공,25.06.09,19,2025-07-02 00:12:29,극동,경기도 남양주시 오남읍 193-1,82.70/63.93,16750.0,17500.0,18250.0,씨티공인,031-575-4479,1750.0,10.45,극동,82.0
2025-07-03 01:28:14,극동 108동,경기도,남양주시,오남읍,82/63,"1억 5,000",15000.0,6/6층,남향,"82/63m², 6/6층, 남향",텐컴즈 제공,25.06.19,18,2025-07-02 00:12:29,극동,경기도 남양주시 오남읍 193-1,82.70/63.93,16750.0,17500.0,18250.0,씨티공인,031-575-4479,1750.0,10.45,극동,82.0
2025-07-03 02:00:39,신우 102동,경기도,남양주시,진접읍,75/59,"1억 9,500",19500.0,1/20층,남동향,"75/59m², 1/20층, 남동향",매경부동산 제공,25.06.19,9,2025-07-02 00:41:23,신우,경기도 남양주시 진접읍 79-1,75.56/59.97,21000.0,22500.0,23750.0,OK공인,031-571-4400,1500.0,7.14,신우,75.0
2025-07-03 01:41:04,한신2차 102동,경기도,남양주시,오남읍,143/116,"3억 3,500",33500.0,13/20층,남향,"143/116m², 13/20층, 남향",한국공인중개사협회 제공,,13,2025-07-02 00:23:27,한신2차,경기도 남양주시 오남읍 519,143.11/116.51,35000.0,36500.0,37500.0,정보없음,정보없음,1500.0,4.29,한신2차,143.0
2025-07-03 02:15:32,평내마을평내2차대주파크빌 1908동,경기도,남양주시,평내동,112C/84,"3억 3,000",33000.0,3/20층,남동향,"112C/84m², 3/20층, 남동향",매경부동산 제공,25.06.24,20,2025-07-02 00:56:08,평내마을평내2차대주파크빌,경기도 남양주시 평내동 602,112.08C/84.80,34500.0,36500.0,38250.0,롯데공인,031-592-0066,1500.0,4.35,평내마을평내2차대주파크빌,112.0
2025-07-03 02:15:32,평내마을평내2차대주파크빌 1908동,경기도,남양주시,평내동,112C/84,"3억 3,000",33000.0,3/20층,남서향,"112C/84m², 3/20층, 남서향",매경부동산 제공,25.06.28,9,2025-07-02 00:56:08,평내마을평내2차대주파크빌,경기도 남양주시 평내동 602,112.08C/84.80,34500.0,36500.0,38250.0,롯데공인,031-592-0066,1500.0,4.35,평내마을평내2차대주파크빌,112.0
2025-07-03 02:15:32,평내마을평내2차대주파크빌 1908동,경기도,남양주시,평내동,112C/84,"3억 3,000",33000.0,3/20층,남서향,"112C/84m², 3/20층, 남서향",매경부동산 제공,25.07.01,6,2025-07-02 00:56:08,평내마을평내2차대주파크빌,경기도 남양주시 평내동 602,112.08C/84.80,34500.0,36500.0,38250.0,롯데공인,031-592-0066,1500.0,4.35,평내마을평내2차대주파크빌,112.0
2025-07-03 02:12:09,퇴계원힐스테이트 114동,경기도,남양주시,퇴계원읍,126A/99,"6억 4,000",64000.0,,남향,"126A/99m², 저/17층, 남향",텐컴즈 제공,25.07.02,1,2025-07-02 00:51:55,퇴계원힐스테이트,경기도 남양주시 퇴계원읍 370,126.94A/99.60,65500.0,68000.0,70000.0,퇴계원힐스테이트단지내현대공인,031-572-4477,1500.0,2.29,퇴계원힐스테이트,126.0
2025-07-03 02:02:34,원일플로라 2102동,경기도,남양주시,진접읍,155B/127,"4억 9,000",49000.0,2/12층,남향,"155B/127m², 2/12층, 남향",매경부동산 제공,25.06.30,2,2025-07-02 00:42:59,원일플로라,경기도 남양주시 진접읍 984,155.19B/127.46,50500.0,52500.0,54500.0,진접신영지웰부동산공인,031-575-2999,1500.0,2.97,원일플로라,155.0
2025-07-03 02:02:34,원일플로라 2102동,경기도,남양주시,진접읍,155B/127,"4억 9,000",49000.0,2/12층,남향,"155B/127m², 2/12층, 남향",매경부동산 제공,25.06.23,14,2025-07-02 00:42:59,원일플로라,경기도 남양주시 진접읍 984,155.19B/127.46,50500.0,52500.0,54500.0,진접신영지웰부동산공인,031-575-2999,1500.0,2.97,원일플로라,155.0
2025-07-03 02:32:49,신창현풍림아이원2차 202동,경기도,남양주시,화도읍,133/105,"3억 8,000",38000.0,10/14층,남동향,"133/105m², 10/14층, 남동향",텐컴즈 제공,25.06.24,5,2025-07-02 01:13:01,신창현풍림아이원2차,경기도 남양주시 화도읍 874,133.09/105.93,39500.0,42000.0,43500.0,힐즈파크푸르지오공인,031-591-8880,1500.0,3.8,신창현풍림아이원2차,133.0
2025-07-03 02:06:44,진주동부 5동,경기도,남양주시,진접읍,56A/44,"8,000",8000.0,4/4층,남동향,"56A/44m², 4/4층, 남동향",부동산뱅크 제공,25.06.23,1,2025-07-02 00:46:34,진주동부,경기도 남양주시 진접읍 산31-7,56.74A/44.16,9500.0,9900.0,10450.0,이삭공인,031-527-8989,1500.0,15.79,진주동부,56.0
2025-07-03 01:10:54,다산효성해링턴타워 101동,경기도,남양주시,다산동,154/129,"7억 5,000",75000.0,12/32층,남동향,"154/129m², 12/32층, 남동향",매경부동산 제공,25.07.01,1,2025-07-01 23:57:14,다산효성해링턴타워,경기도 남양주시 다산동 4434,154.32/129.59,76500.0,81500.0,85000.0,부동산명품공인,031-554-6700,1500.0,1.96,다산효성해링턴타워,154.0
2025-07-03 01:10:54,다산효성해링턴타워 101동,경기도,남양주시,다산동,154/129,"7억 5,000",75000.0,12/32층,남향,"154/129m², 12/32층, 남향",부동산써브 제공,25.07.01,7,2025-07-01 23:57:14,다산효성해링턴타워,경기도 남양주시 다산동 4434,154.32/129.59,76500.0,81500.0,85000.0,부동산명품공인,031-554-6700,1500.0,1.96,다산효성해링턴타워,154.0
2025-07-03 02:02:34,원일플로라 2102동,경기도,남양주시,진접읍,155B/127,"4억 9,000",49000.0,2/12층,남향,"155B/127m², 2/12층, 남향",매경부동산 제공,25.06.23,9,2025-07-02 00:42:59,원일플로라,경기도 남양주시 진접읍 984,155.19B/127.46,50500.0,52500.0,54500.0,진접신영지웰부동산공인,031-575-2999,1500.0,2.97,원일플로라,155.0
2025-07-03 02:32:49,신창현풍림아이원2차 202동,경기도,남양주시,화도읍,133/105,"3억 8,000",38000.0,6/14층,남동향,"133/105m², 6/14층, 남동향",텐컴즈 제공,25.06.20,6,2025-07-02 01:13:01,신창현풍림아이원2차,경기도 남양주시 화도읍 874,133.09/105.93,39500.0,42000.0,43500.0,힐즈파크푸르지오공인,031-591-8880,1500.0,3.8,신창현풍림아이원2차,133.0
