네이버_수집일시,네이버_단지명,네이버_단지코드,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-11 15:58,홍익 111동,24675,경기도,안성시,금광면,75/53,"1억 1,000",11000,1/15층,남동향,"75/53m², 1/15층, 남동향",매경부동산 제공,25.06.13,105,2025-07-02 9:37,홍익,경기도 안성시 금광면 139-1,75.03/53.69,12750,13500,14000,홍익공인,031-671-2127,1750,13.73,홍익,75
2025-07-11 15:41,임광그대가2단지 203동,25089,경기도,안성시,공도읍,107/84,"1억 7,900",17900,,남동향,"107/84m², 저/11층, 남동향",부동산써브 제공,25.07.09,10,2025-07-02 9:36,임광그대가2단지,경기도 안성시 공도읍 590,107.29/84.91,19500,21000,22500,임광그대가공인,031-651-6661,1600,8.21,임광그대가2단지,107
2025-07-11 16:11,안성센트럴파밀리에 205동,143398,경기도,안성시,석정동,115B/84,"3억 6,000",36000,,남서향,"115B/84m², 저/25층, 남서향",부동산써브 제공,25.06.13,46,2025-07-02 9:45,안성센트럴파밀리에,경기도 안성시 석정동 368,115.12B/84.79,37500,39000,40000,우경희공인,031-676-3900,1500,4,안성센트럴파밀리에,115B
2025-07-11 16:11,안성센트럴파밀리에 205동,143398,경기도,안성시,석정동,115B/84,"3억 6,000",36000,2/25층,남서향,"115B/84m², 2/25층, 남서향",한국공인중개사협회 제공,,48,2025-07-02 9:45,안성센트럴파밀리에,경기도 안성시 석정동 368,115.12B/84.79,37500,39000,40000,우경희공인,031-676-3900,1500,4,안성센트럴파밀리에,115B
2025-07-11 15:37,안성베르빌 105동,24241,경기도,안성시,공도읍,114/84,"1억 5,500",15500,2/15층,남향,"114/84m², 2/15층, 남향",부동산써브 제공,25.06.23,9,2025-07-02 9:35,안성베르빌,경기도 안성시 공도읍 561,114.56/84.97,17000,17500,18000,임광그대가공인,031-651-6661,1500,8.82,안성베르빌,114
2025-07-11 16:00,안성동남타운 101동,27117,경기도,안성시,금석동,79/58,"7,200",7200,1/18층,남향,"79/58m², 1/18층, 남향",우리집부동산 제공,25.07.02,15,2025-07-02 9:39,안성동남타운,경기도 안성시 금석동 81,79.44/58.74,8500,9200,10000,앗싸동남(031-675-9005)공인,031-675-9005,1300,15.29,안성동남타운,79
2025-07-11 15:35,안성공도우림 101동,11514,경기도,안성시,공도읍,85/59,"1억 2,500",12500,,남동향,"85/59m², 저/16층, 남동향",피터팬의 좋은방구하기 제공,25.07.07,40,2025-07-02 9:34,안성공도우림,경기도 안성시 공도읍 20-14,85.50/59.95,13750,14750,15500,우림공인,031-618-8998,1250,9.09,안성공도우림,85
2025-07-11 16:16,안성아양광신프로그레스 105동,113273,경기도,안성시,옥산동,110A/84,"3억 5,000",35000,,남동향,"110A/84m², 고/24층, 남동향",한경부동산 제공,25.06.26,42,2025-07-02 9:48,안성아양광신프로그레스,경기도 안성시 옥산동 557,110.15A/84.23,36250,37500,38500,우경희공인,031-676-3900,1250,3.45,안성아양광신프로그레스,110A
2025-07-11 16:16,안성아양광신프로그레스 103동,113273,경기도,안성시,옥산동,112B/84,"3억 5,000",35000,,남서향,"112B/84m², 저/24층, 남서향",한경부동산 제공,25.06.24,44,2025-07-02 9:48,안성아양광신프로그레스,경기도 안성시 옥산동 557,112.11B/84.27,36250,37500,38500,우경희공인,031-676-3900,1250,3.45,안성아양광신프로그레스,112B
2025-07-11 16:18,원곡제일오투그란데 310동,113018,경기도,안성시,원곡면,105/77,"2억 4,900",24900,,남동향,"105/77m², 저/20층, 남동향",부동산써브 제공,25.06.17,61,2025-07-02 9:49,원곡제일오투그란데,경기도 안성시 원곡면 361,105.17/77.17,26000,26750,27500,부동산나라공인,031-618-8882,1100,4.23,원곡제일오투그란데,105
2025-07-11 16:18,원곡제일오투그란데 310동,113018,경기도,안성시,원곡면,105/77,"2억 4,900",24900,1/20층,남서향,"105/77m², 1/20층, 남서향",매경부동산 제공,25.07.02,13,2025-07-02 9:49,원곡제일오투그란데,경기도 안성시 원곡면 361,105.17/77.17,26000,26750,27500,부동산나라공인,031-618-8882,1100,4.23,원곡제일오투그란데,105
2025-07-11 16:04,태영 101동,14861,경기도,안성시,당왕동,100/84,"1억 8,000",18000,14/22층,동향,"100/84m², 14/22층, 동향",부동산뱅크 제공,25.06.27,9,2025-07-02 9:41,태영,경기도 안성시 당왕동 462-1,100.33/84.98,19000,21000,22500,삼정조아공인,031-675-4940,1000,5.26,태영,100
2025-07-11 15:37,안성공도우미린더퍼스트 106동,115455,경기도,안성시,공도읍,80A/59,"2억 7,000",27000,2/25층,남동향,"80A/59m², 2/25층, 남동향",매경부동산 제공,25.06.12,150,2025-07-02 9:35,안성공도우미린더퍼스트,경기도 안성시 공도읍 755,80.73A/59.99,28000,29000,30000,우미린스타공인,031-651-5251,1000,3.57,안성공도우미린더퍼스트,80A
2025-07-11 16:18,원곡제일오투그란데 310동,113018,경기도,안성시,원곡면,105/77,"2억 5,000",25000,1/20층,남서향,"105/77m², 1/20층, 남서향",매경부동산 제공,25.06.20,60,2025-07-02 9:49,원곡제일오투그란데,경기도 안성시 원곡면 361,105.17/77.17,26000,26750,27500,부동산나라공인,031-618-8882,1000,3.85,원곡제일오투그란데,105
2025-07-11 15:30,쌍용스윗닷홈 112동,11246,경기도,안성시,공도읍,154/122,"3억 6,000",36000,1/15층,남서향,"154/122m², 1/15층, 남서향",부동산뱅크 제공,25.06.21,85,2025-07-02 9:33,쌍용스윗닷홈,경기도 안성시 공도읍 644,154.16/122.38,37000,39000,41500,믿음공인,031-618-8888,1000,2.7,쌍용스윗닷홈,154
2025-07-11 15:29,디자인시티블루밍 103동,27259,경기도,안성시,공도읍,159B/130,"3억 7,000",37000,,동향,"159B/130m², 저/20층, 동향",매경부동산 제공,25.07.05,26,2025-07-02 9:32,디자인시티블루밍,경기도 안성시 공도읍 880,159.03B/130.74,38000,39000,40000,부동산1번지공인,031-654-8500,1000,2.63,디자인시티블루밍,159B
2025-07-11 15:30,쌍용스윗닷홈 112동,11246,경기도,안성시,공도읍,154/122,"3억 6,000",36000,1/15층,남서향,"154/122m², 1/15층, 남서향",매경부동산 제공,25.06.18,53,2025-07-02 9:33,쌍용스윗닷홈,경기도 안성시 공도읍 644,154.16/122.38,37000,39000,41500,믿음공인,031-618-8888,1000,2.7,쌍용스윗닷홈,154
2025-07-11 15:29,디자인시티블루밍 103동,27259,경기도,안성시,공도읍,159B/130,"3억 7,000",37000,,남동향,"159B/130m², 저/20층, 남동향",매경부동산 제공,25.07.01,48,2025-07-02 9:32,디자인시티블루밍,경기도 안성시 공도읍 880,159.03B/130.74,38000,39000,40000,부동산1번지공인,031-654-8500,1000,2.63,디자인시티블루밍,159B
2025-07-11 15:29,디자인시티블루밍 103동,27259,경기도,안성시,공도읍,159A/130,"3억 7,000",37000,,남향,"159A/130m², 저/20층, 남향",매경부동산 제공,25.06.26,82,2025-07-02 9:32,디자인시티블루밍,경기도 안성시 공도읍 880,159.96A/130.79,38000,39000,40000,부동산1번지공인,031-654-8500,1000,2.63,디자인시티블루밍,159A
2025-07-11 15:37,안성베르빌 105동,24241,경기도,안성시,공도읍,114/84,"1억 6,000",16000,4/15층,남서향,"114/84m², 4/15층, 남서향",부동산써브 제공,25.06.30,5,2025-07-02 9:35,안성베르빌,경기도 안성시 공도읍 561,114.56/84.97,17000,17500,18000,임광그대가공인,031-651-6661,1000,5.88,안성베르빌,114
2025-07-11 15:46,주은풍림 104동,10019,경기도,안성시,공도읍,71/49,1억,10001,1/20층,남동향,"71/49m², 1/20층, 남동향",매경부동산 제공,25.06.26,180,2025-07-02 9:36,주은풍림,경기도 안성시 공도읍 752,71.79/49.77,11000,12000,12750,함께하는온누리공인,031-655-2411,999,9.08,주은풍림,71
2025-07-11 15:46,주은풍림 104동,10019,경기도,안성시,공도읍,71/49,1억,10001,1/20층,남서향,"71/49m², 1/20층, 남서향",부동산뱅크 제공,25.06.27,166,2025-07-02 9:36,주은풍림,경기도 안성시 공도읍 752,71.79/49.77,11000,12000,12750,함께하는온누리공인,031-655-2411,999,9.08,주은풍림,71
2025-07-11 15:46,주은풍림 104동,10019,경기도,안성시,공도읍,71/49,1억,10001,1/20층,남서향,"71/49m², 1/20층, 남서향",매경부동산 제공,25.06.28,156,2025-07-02 9:36,주은풍림,경기도 안성시 공도읍 752,71.79/49.77,11000,12000,12750,함께하는온누리공인,031-655-2411,999,9.08,주은풍림,71
2025-07-11 15:46,주은풍림 104동,10019,경기도,안성시,공도읍,71/49,1억,10001,1/20층,남서향,"71/49m², 1/20층, 남서향",매경부동산 제공,25.06.30,141,2025-07-02 9:36,주은풍림,경기도 안성시 공도읍 752,71.79/49.77,11000,12000,12750,함께하는온누리공인,031-655-2411,999,9.08,주은풍림,71
2025-07-11 15:46,주은풍림 104동,10019,경기도,안성시,공도읍,71/49,1억,10001,1/20층,남서향,"71/49m², 1/20층, 남서향",부동산써브 제공,25.07.09,87,2025-07-02 9:36,주은풍림,경기도 안성시 공도읍 752,71.79/49.77,11000,12000,12750,함께하는온누리공인,031-655-2411,999,9.08,주은풍림,71
2025-07-11 15:46,주은풍림 104동,10019,경기도,안성시,공도읍,71/49,1억,10001,,남서향,"71/49m², 저/20층, 남서향",부동산뱅크 제공,25.06.27,206,2025-07-02 9:36,주은풍림,경기도 안성시 공도읍 752,71.79/49.77,11000,12000,12750,함께하는온누리공인,031-655-2411,999,9.08,주은풍림,71
2025-07-11 15:46,주은풍림 104동,10019,경기도,안성시,공도읍,71/49,1억,10001,,남서향,"71/49m², 저/20층, 남서향",매경부동산 제공,25.06.26,222,2025-07-02 9:36,주은풍림,경기도 안성시 공도읍 752,71.79/49.77,11000,12000,12750,함께하는온누리공인,031-655-2411,999,9.08,주은풍림,71
2025-07-11 15:27,안성푸르지오 104동,114643,경기도,안성시,가사동,99B/74,3억,30003,,남서향,"99B/74m², 저/23층, 남서향",한경부동산 제공,25.07.02,27,2025-07-02 9:30,안성푸르지오,경기도 안성시 가사동 175,99.94B/74.98,31000,33000,34000,신원공인,031-676-7009,997,3.22,안성푸르지오,99B
2025-07-11 15:27,안성푸르지오 104동,114643,경기도,안성시,가사동,99B/74,3억,30003,,남서향,"99B/74m², 저/23층, 남서향",매경부동산 제공,25.06.26,45,2025-07-02 9:30,안성푸르지오,경기도 안성시 가사동 175,99.94B/74.98,31000,33000,34000,신원공인,031-676-7009,997,3.22,안성푸르지오,99B
2025-07-11 16:16,안성아양광신프로그레스 105동,113273,경기도,안성시,옥산동,110A/84,"3억 5,500",35500,14/24층,북동향,"110A/84m², 14/24층, 북동향",부동산뱅크 제공,25.07.08,6,2025-07-02 9:48,안성아양광신프로그레스,경기도 안성시 옥산동 557,110.15A/84.23,36250,37500,38500,우경희공인,031-676-3900,750,2.07,안성아양광신프로그레스,110A
2025-07-11 16:08,안성롯데캐슬 104동,107658,경기도,안성시,대덕면,82B/59,"1억 9,000",19000,9/20층,남서향,"82B/59m², 9/20층, 남서향",매경부동산 제공,25.07.10,14,2025-07-02 9:41,안성롯데캐슬,경기도 안성시 대덕면 820,82.45B/59.94,19750,22000,23000,캐슬중앙공인,031-677-5949,750,3.8,안성롯데캐슬,82B
2025-07-11 15:58,홍익 108동,24675,경기도,안성시,금광면,81/59,"1억 2,500",12500,1/15층,남동향,"81/59m², 1/15층, 남동향",매경부동산 제공,25.06.27,29,2025-07-02 9:37,홍익,경기도 안성시 금광면 139-1,81.75/59.74,13250,14000,14750,홍익공인,031-671-2127,750,5.66,홍익,81
2025-07-11 15:29,디자인시티블루밍 119동,27259,경기도,안성시,공도읍,112C/84,"2억 4,000",24000,,남동향,"112C/84m², 저/18층, 남동향",매경부동산 제공,25.07.10,10,2025-07-02 9:32,디자인시티블루밍,경기도 안성시 공도읍 880,112.13C/84.98,24750,26000,28500,부동산1번지공인,031-654-8500,750,3.03,디자인시티블루밍,112C
2025-07-11 16:08,안성롯데캐슬 104동,107658,경기도,안성시,대덕면,82B/59,"1억 9,000",19000,9/20층,남서향,"82B/59m², 9/20층, 남서향",매경부동산 제공,25.07.10,17,2025-07-02 9:41,안성롯데캐슬,경기도 안성시 대덕면 820,82.45B/59.94,19750,22000,23000,캐슬중앙공인,031-677-5949,750,3.8,안성롯데캐슬,82B
2025-07-11 15:29,디자인시티블루밍 119동,27259,경기도,안성시,공도읍,112C/84,"2억 4,000",24000,,남동향,"112C/84m², 저/18층, 남동향",매경부동산 제공,25.07.10,11,2025-07-02 9:32,디자인시티블루밍,경기도 안성시 공도읍 880,112.13C/84.98,24750,26000,28500,부동산1번지공인,031-654-8500,750,3.03,디자인시티블루밍,112C
2025-07-11 16:08,안성롯데캐슬 104동,107658,경기도,안성시,대덕면,82B/59,"1억 9,000",19000,9/20층,남서향,"82B/59m², 9/20층, 남서향",매경부동산 제공,25.07.11,9,2025-07-02 9:41,안성롯데캐슬,경기도 안성시 대덕면 820,82.45B/59.94,19750,22000,23000,캐슬중앙공인,031-677-5949,750,3.8,안성롯데캐슬,82B
2025-07-11 15:58,홍익 113동,24675,경기도,안성시,금광면,81/59,"1억 2,500",12500,1/15층,남동향,"81/59m², 1/15층, 남동향",매경부동산 제공,25.06.20,76,2025-07-02 9:37,홍익,경기도 안성시 금광면 139-1,81.75/59.74,13250,14000,14750,홍익공인,031-671-2127,750,5.66,홍익,81
2025-07-11 15:59,벨라스 1동,107574,경기도,안성시,금산동,91A/79,"1억 2,000",12000,,남서향,"91A/79m², 중/7층, 남서향",한경부동산 제공,25.06.23,2,2025-07-02 9:38,벨라스,경기도 안성시 금산동 118-7,91.87A/79.86,12700,13500,14100,정보없음,정보없음,700,5.51,벨라스,91A
2025-07-11 15:59,벨라스 1동,107574,경기도,안성시,금산동,91A/79,"1억 2,000",12000,,동향,"91A/79m², 중/7층, 동향",부동산써브 제공,25.06.26,1,2025-07-02 9:38,벨라스,경기도 안성시 금산동 118-7,91.87A/79.86,12700,13500,14100,정보없음,정보없음,700,5.51,벨라스,91A
2025-07-11 15:35,안성공도우림 104동,11514,경기도,안성시,공도읍,58/41,"9,100",9100,9/19층,남서향,"58/41m², 9/19층, 남서향",부동산뱅크 제공,25.06.27,48,2025-07-02 9:34,안성공도우림,경기도 안성시 공도읍 20-14,58.87/41.28,9750,10750,11500,우림공인,031-618-8998,650,6.67,안성공도우림,58
2025-07-11 15:28,대림한숲원 102동,108052,경기도,안성시,공도읍,61/42,"4,200",4200,5/5층,남서향,"61/42m², 5/5층, 남서향",부동산뱅크 제공,25.07.10,1,2025-07-02 9:32,대림한숲원,경기도 안성시 공도읍 45-6,61.34/42.39,4800,5200,6200,임광그대가공인,031-651-6661,600,12.5,대림한숲원,61
2025-07-11 15:29,디자인시티블루밍 119동,27259,경기도,안성시,공도읍,112C/84,"2억 4,200",24200,2/18층,남동향,"112C/84m², 2/18층, 남동향",부동산뱅크 제공,25.07.03,54,2025-07-02 9:32,디자인시티블루밍,경기도 안성시 공도읍 880,112.13C/84.98,24750,26000,28500,부동산1번지공인,031-654-8500,550,2.22,디자인시티블루밍,112C
2025-07-11 16:08,안성롯데캐슬 108동,107658,경기도,안성시,대덕면,114/84,"2억 8,000",28000,8/20층,남향,"114/84m², 8/20층, 남향",매경부동산 제공,25.06.21,179,2025-07-02 9:41,안성롯데캐슬,경기도 안성시 대덕면 820,114.55/84.91,28500,30500,32000,캐슬중앙공인,031-677-5949,500,1.75,안성롯데캐슬,114
2025-07-11 15:58,홍익 102동,24675,경기도,안성시,금광면,58/38,"8,000",8000,2/15층,서향,"58/38m², 2/15층, 서향",한경부동산 제공,25.07.04,15,2025-07-02 9:37,홍익,경기도 안성시 금광면 139-1,58.91/38.97,8500,9000,9750,홍익공인,031-671-2127,500,5.88,홍익,58
2025-07-11 16:08,안성롯데캐슬 108동,107658,경기도,안성시,대덕면,114/84,"2억 8,000",28000,7/20층,남동향,"114/84m², 7/20층, 남동향",매경부동산 제공,25.07.04,44,2025-07-02 9:41,안성롯데캐슬,경기도 안성시 대덕면 820,114.55/84.91,28500,30500,32000,캐슬중앙공인,031-677-5949,500,1.75,안성롯데캐슬,114
2025-07-11 16:08,안성롯데캐슬 108동,107658,경기도,안성시,대덕면,114/84,"2억 8,000",28000,7/20층,남동향,"114/84m², 7/20층, 남동향",매경부동산 제공,25.07.08,29,2025-07-02 9:41,안성롯데캐슬,경기도 안성시 대덕면 820,114.55/84.91,28500,30500,32000,캐슬중앙공인,031-677-5949,500,1.75,안성롯데캐슬,114
2025-07-11 15:58,홍익 102동,24675,경기도,안성시,금광면,58/38,"8,000",8000,2/15층,서향,"58/38m², 2/15층, 서향",매경부동산 제공,25.06.26,47,2025-07-02 9:37,홍익,경기도 안성시 금광면 139-1,58.91/38.97,8500,9000,9750,홍익공인,031-671-2127,500,5.88,홍익,58
2025-07-11 16:08,안성롯데캐슬 118동,107658,경기도,안성시,대덕면,103/77,"2억 3,500",23500,,남향,"103/77m², 저/20층, 남향",매경부동산 제공,25.07.07,180,2025-07-02 9:41,안성롯데캐슬,경기도 안성시 대덕면 820,103.20/77.03,24000,25000,26000,캐슬중앙공인,031-677-5949,500,2.08,안성롯데캐슬,103
2025-07-11 15:46,주은풍림 110동,10019,경기도,안성시,공도읍,71/49,1억 500,10500,1/20층,남동향,"71/49m², 1/20층, 남동향",부동산뱅크 제공,25.06.12,242,2025-07-02 9:36,주은풍림,경기도 안성시 공도읍 752,71.79/49.77,11000,12000,12750,함께하는온누리공인,031-655-2411,500,4.55,주은풍림,71
2025-07-11 16:08,안성롯데캐슬 108동,107658,경기도,안성시,대덕면,114/84,"2억 8,000",28000,7/20층,남동향,"114/84m², 7/20층, 남동향",매경부동산 제공,25.06.12,229,2025-07-02 9:41,안성롯데캐슬,경기도 안성시 대덕면 820,114.55/84.91,28500,30500,32000,캐슬중앙공인,031-677-5949,500,1.75,안성롯데캐슬,114
2025-07-11 16:08,안성롯데캐슬 108동,107658,경기도,안성시,대덕면,114/84,"2억 8,000",28000,7/20층,남동향,"114/84m², 7/20층, 남동향",매경부동산 제공,25.07.10,15,2025-07-02 9:41,안성롯데캐슬,경기도 안성시 대덕면 820,114.55/84.91,28500,30500,32000,캐슬중앙공인,031-677-5949,500,1.75,안성롯데캐슬,114
2025-07-11 16:08,안성롯데캐슬 108동,107658,경기도,안성시,대덕면,114/84,"2억 8,000",28000,8/20층,남동향,"114/84m², 8/20층, 남동향",부동산써브 제공,25.06.12,284,2025-07-02 9:41,안성롯데캐슬,경기도 안성시 대덕면 820,114.55/84.91,28500,30500,32000,캐슬중앙공인,031-677-5949,500,1.75,안성롯데캐슬,114
2025-07-11 16:03,쌍용 101동,14848,경기도,안성시,당왕동,88/70,"1억 4,500",14500,15/15층,남향,"88/70m², 15/15층, 남향",부동산뱅크 제공,25.07.10,6,2025-07-02 9:40,쌍용,경기도 안성시 당왕동 536,88.95/70.97,15000,17000,18500,삼정조아공인,031-675-4940,500,3.33,쌍용,88
2025-07-11 16:03,쌍용 101동,14848,경기도,안성시,당왕동,88/70,"1억 4,500",14500,15/15층,남향,"88/70m², 15/15층, 남향",부동산뱅크 제공,25.06.24,31,2025-07-02 9:40,쌍용,경기도 안성시 당왕동 536,88.95/70.97,15000,17000,18500,삼정조아공인,031-675-4940,500,3.33,쌍용,88
2025-07-11 16:03,쌍용 101동,14848,경기도,안성시,당왕동,88/70,"1억 4,500",14500,15/15층,남향,"88/70m², 15/15층, 남향",한경부동산 제공,25.06.13,47,2025-07-02 9:40,쌍용,경기도 안성시 당왕동 536,88.95/70.97,15000,17000,18500,삼정조아공인,031-675-4940,500,3.33,쌍용,88
