네이버_수집일시,네이버_단지명,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-02 19:43:39,지축역센트럴푸르지오 106동,경기도,고양시 덕양구,지축동,109A/84,"9억 6,000",96000.0,1/29층,남향,"109A/84m², 1/29층, 남향",매경부동산 제공,25.06.27,20,2025-07-01 18:55:02,지축역센트럴푸르지오,경기도 고양시 덕양구 지축동 904,109.57B/84.86,97000.0,100000.0,102000.0,지축역센트럴푸르지오공인,02-381-0304,1000.0,1.03,지축역센트럴푸르지오,109.0
2025-07-02 19:41:41,우인아크리움빌 101동,경기도,고양시 덕양구,주교동,112B/84,"3억 5,000",35000.0,2/20층,남동향,"112B/84m², 2/20층, 남동향",부동산뱅크 제공,25.07.02,1,2025-07-01 18:53:24,우인아크리움빌,경기도 고양시 덕양구 주교동 1633,112.85B/84.55,36000.0,38000.0,40000.0,벽산894공인,031-963-0894,1000.0,2.78,우인아크리움빌,112.0
2025-07-02 19:39:03,벽산 102동,경기도,고양시 덕양구,주교동,109/84,"3억 2,000",32000.0,3/25층,남동향,"109/84m², 3/25층, 남동향",부동산뱅크 제공,25.06.17,12,2025-07-01 18:51:28,벽산,경기도 고양시 덕양구 주교동 350-1,109.54/84.75,33000.0,36000.0,37000.0,벽산894공인,031-963-0894,1000.0,3.03,벽산,109.0
2025-07-02 19:43:39,지축역센트럴푸르지오 106동,경기도,고양시 덕양구,지축동,109A/84,"9억 6,000",96000.0,1/29층,남동향,"109A/84m², 1/29층, 남동향",매경부동산 제공,25.07.02,3,2025-07-01 18:55:02,지축역센트럴푸르지오,경기도 고양시 덕양구 지축동 904,109.57B/84.86,97000.0,100000.0,102000.0,지축역센트럴푸르지오공인,02-381-0304,1000.0,1.03,지축역센트럴푸르지오,109.0
2025-07-02 19:18:00,중앙 501동,경기도,고양시 덕양구,관산동,74/57,"1억 4,000",14000.0,1/5층,동향,"74/57m², 1/5층, 동향",부동산써브 제공,25.06.16,8,2025-07-01 18:33:17,중앙,경기도 고양시 덕양구 관산동 338-4,74.65/57.87,14750.0,15500.0,16000.0,양지공인,031-962-8549,750.0,5.08,중앙,74.0
2025-07-02 19:11:43,윤창 103동,경기도,고양시 덕양구,고양동,107A/84,"2억 2,000",22000.0,1/18층,남동향,"107A/84m², 1/18층, 남동향",우리집부동산 제공,25.06.12,8,2025-07-01 18:28:29,윤창,경기도 고양시 덕양구 고양동 414-17,107.96A/84.96,22500.0,24500.0,26000.0,현대부동산공인,031-962-5105,500.0,2.22,윤창,107.0
2025-07-02 19:16:42,신성 102동,경기도,고양시 덕양구,관산동,80/59,"2억 5,000",25000.0,2/15층,동향,"80/59m², 2/15층, 동향",선방 제공,25.06.28,3,2025-07-01 18:32:16,신성,경기도 고양시 덕양구 관산동 981,80.34/59.52,25500.0,27000.0,28000.0,평화공인,031-962-0342,500.0,1.96,신성,80.0
2025-07-02 19:41:21,우림 102동,경기도,고양시 덕양구,주교동,112/84,"3억 7,500",37500.0,2/19층,남서향,"112/84m², 2/19층, 남서향",한국공인중개사협회 제공,,7,2025-07-01 18:53:10,우림,경기도 고양시 덕양구 주교동 555,112.92/84.76,38000.0,40500.0,42000.0,벽산894공인,031-963-0894,500.0,1.32,우림,112.0
2025-07-02 19:41:21,우림 102동,경기도,고양시 덕양구,주교동,112/84,"3억 7,500",37500.0,,남서향,"112/84m², 저/19층, 남서향",부동산114 제공,25.06.07,6,2025-07-01 18:53:10,우림,경기도 고양시 덕양구 주교동 555,112.92/84.76,38000.0,40500.0,42000.0,벽산894공인,031-963-0894,500.0,1.32,우림,112.0
2025-07-02 19:41:21,우림 102동,경기도,고양시 덕양구,주교동,112/84,"3억 7,500",37500.0,2/19층,남서향,"112/84m², 2/19층, 남서향",부동산써브 제공,25.06.07,5,2025-07-01 18:53:10,우림,경기도 고양시 덕양구 주교동 555,112.92/84.76,38000.0,40500.0,42000.0,벽산894공인,031-963-0894,500.0,1.32,우림,112.0
2025-07-02 19:17:02,유승 103동,경기도,고양시 덕양구,관산동,143/115,"3억 5,000",35000.0,2/25층,동향,"143/115m², 2/25층, 동향",매경부동산 제공,25.06.07,16,2025-07-01 18:32:32,유승,경기도 고양시 덕양구 관산동 126,143.84/115.11,35500.0,38500.0,39500.0,평화공인,031-962-0342,500.0,1.41,유승,143.0
2025-07-02 19:41:21,우림 102동,경기도,고양시 덕양구,주교동,112/84,"3억 7,500",37500.0,2/19층,남서향,"112/84m², 2/19층, 남서향",부동산써브 제공,25.06.10,4,2025-07-01 18:53:10,우림,경기도 고양시 덕양구 주교동 555,112.92/84.76,38000.0,40500.0,42000.0,벽산894공인,031-963-0894,500.0,1.32,우림,112.0
2025-07-02 19:17:02,유승 103동,경기도,고양시 덕양구,관산동,143/115,"3억 5,000",35000.0,,남동향,"143/115m², 저/25층, 남동향",매경부동산 제공,25.06.30,1,2025-07-01 18:32:32,유승,경기도 고양시 덕양구 관산동 126,143.84/115.11,35500.0,38500.0,39500.0,평화공인,031-962-0342,500.0,1.41,유승,143.0
2025-07-02 19:17:02,유승 103동,경기도,고양시 덕양구,관산동,143/115,"3억 5,000",35000.0,1/25층,동향,"143/115m², 1/25층, 동향",부동산써브 제공,25.06.09,11,2025-07-01 18:32:32,유승,경기도 고양시 덕양구 관산동 126,143.84/115.11,35500.0,38500.0,39500.0,평화공인,031-962-0342,500.0,1.41,유승,143.0
2025-07-02 19:16:42,신성 102동,경기도,고양시 덕양구,관산동,80/59,"2억 5,000",25000.0,2/15층,동향,"80/59m², 2/15층, 동향",부동산써브 제공,25.06.05,11,2025-07-01 18:32:16,신성,경기도 고양시 덕양구 관산동 981,80.34/59.52,25500.0,27000.0,28000.0,평화공인,031-962-0342,500.0,1.96,신성,80.0
2025-07-02 19:17:02,유승 103동,경기도,고양시 덕양구,관산동,143/115,"3억 5,000",35000.0,,동향,"143/115m², 저/25층, 동향",부동산써브 제공,25.06.09,19,2025-07-01 18:32:32,유승,경기도 고양시 덕양구 관산동 126,143.84/115.11,35500.0,38500.0,39500.0,평화공인,031-962-0342,500.0,1.41,유승,143.0
2025-07-02 19:41:21,우림 102동,경기도,고양시 덕양구,주교동,112/84,"3억 7,500",37500.0,,남동향,"112/84m², 저/19층, 남동향",매경부동산 제공,25.06.26,1,2025-07-01 18:53:10,우림,경기도 고양시 덕양구 주교동 555,112.92/84.76,38000.0,40500.0,42000.0,벽산894공인,031-963-0894,500.0,1.32,우림,112.0
2025-07-02 19:41:21,우림 101동,경기도,고양시 덕양구,주교동,112/84,"3억 7,500",37500.0,,남동향,"112/84m², 저/19층, 남동향",부동산뱅크 제공,25.06.19,2,2025-07-01 18:53:10,우림,경기도 고양시 덕양구 주교동 555,112.92/84.76,38000.0,40500.0,42000.0,벽산894공인,031-963-0894,500.0,1.32,우림,112.0
2025-07-02 19:43:59,지축역중흥S-클래스북한산파크뷰 105동,경기도,고양시 덕양구,지축동,110B/84,8억,80008.0,2/29층,남향,"110B/84m², 2/29층, 남향",매경부동산 제공,25.07.02,2,2025-07-01 18:55:19,지축역중흥S-클래스북한산파크뷰,경기도 고양시 덕양구 지축동 915,110.25B/84.98,80500.0,82000.0,83500.0,태평양공인,02-371-0080,492.0,0.61,지축역중흥S-클래스북한산파크뷰,110.0
2025-07-02 19:43:59,지축역중흥S-클래스북한산파크뷰 105동,경기도,고양시 덕양구,지축동,110B/84,8억,80008.0,2/29층,남서향,"110B/84m², 2/29층, 남서향",알터 제공,25.07.02,4,2025-07-01 18:55:19,지축역중흥S-클래스북한산파크뷰,경기도 고양시 덕양구 지축동 915,110.25B/84.98,80500.0,82000.0,83500.0,태평양공인,02-371-0080,492.0,0.61,지축역중흥S-클래스북한산파크뷰,110.0
2025-07-02 19:43:59,지축역중흥S-클래스북한산파크뷰 105동,경기도,고양시 덕양구,지축동,110B/84,8억,80008.0,2/29층,남향,"110B/84m², 2/29층, 남향",매경부동산 제공,25.06.28,10,2025-07-01 18:55:19,지축역중흥S-클래스북한산파크뷰,경기도 고양시 덕양구 지축동 915,110.25B/84.98,80500.0,82000.0,83500.0,태평양공인,02-371-0080,492.0,0.61,지축역중흥S-클래스북한산파크뷰,110.0
2025-07-02 19:43:59,지축역중흥S-클래스북한산파크뷰 105동,경기도,고양시 덕양구,지축동,110B/84,8억,80008.0,2/29층,남향,"110B/84m², 2/29층, 남향",우리집부동산 제공,25.06.27,14,2025-07-01 18:55:19,지축역중흥S-클래스북한산파크뷰,경기도 고양시 덕양구 지축동 915,110.25B/84.98,80500.0,82000.0,83500.0,태평양공인,02-371-0080,492.0,0.61,지축역중흥S-클래스북한산파크뷰,110.0
2025-07-02 19:43:59,지축역중흥S-클래스북한산파크뷰 105동,경기도,고양시 덕양구,지축동,110B/84,8억,80008.0,2/29층,남동향,"110B/84m², 2/29층, 남동향",부동산써브 제공,25.06.28,15,2025-07-01 18:55:19,지축역중흥S-클래스북한산파크뷰,경기도 고양시 덕양구 지축동 915,110.25B/84.98,80500.0,82000.0,83500.0,태평양공인,02-371-0080,492.0,0.61,지축역중흥S-클래스북한산파크뷰,110.0
2025-07-02 19:43:59,지축역중흥S-클래스북한산파크뷰 105동,경기도,고양시 덕양구,지축동,110B/84,8억,80008.0,2/29층,남향,"110B/84m², 2/29층, 남향",알터 제공,25.06.28,17,2025-07-01 18:55:19,지축역중흥S-클래스북한산파크뷰,경기도 고양시 덕양구 지축동 915,110.25B/84.98,80500.0,82000.0,83500.0,태평양공인,02-371-0080,492.0,0.61,지축역중흥S-클래스북한산파크뷰,110.0
2025-07-02 19:43:59,지축역중흥S-클래스북한산파크뷰 105동,경기도,고양시 덕양구,지축동,110B/84,8억,80008.0,2/29층,남향,"110B/84m², 2/29층, 남향",매경부동산 제공,25.06.27,19,2025-07-01 18:55:19,지축역중흥S-클래스북한산파크뷰,경기도 고양시 덕양구 지축동 915,110.25B/84.98,80500.0,82000.0,83500.0,태평양공인,02-371-0080,492.0,0.61,지축역중흥S-클래스북한산파크뷰,110.0
2025-07-02 19:43:59,지축역중흥S-클래스북한산파크뷰 105동,경기도,고양시 덕양구,지축동,110B/84,8억,80008.0,2/29층,남향,"110B/84m², 2/29층, 남향",매경부동산 제공,25.06.27,20,2025-07-01 18:55:19,지축역중흥S-클래스북한산파크뷰,경기도 고양시 덕양구 지축동 915,110.25B/84.98,80500.0,82000.0,83500.0,태평양공인,02-371-0080,492.0,0.61,지축역중흥S-클래스북한산파크뷰,110.0
2025-07-02 19:21:20,도래울센트럴더포레 203동,경기도,고양시 덕양구,도내동,111CH/84,"6억 2,000",62000.0,1/22층,남서향,"111CH/84m², 1/22층, 남서향",매경부동산 제공,25.07.02,8,2025-07-01 18:36:31,도래울센트럴더포레,경기도 고양시 덕양구 도내동 983,111.06DH/84.58,62250.0,64750.0,67000.0,파크뷰원흥공인,031-963-2322,250.0,0.4,도래울센트럴더포레,111.0
